"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"10/19/1992","16","","Jersey City Firehouse","34-017-1003","AQS"
"10/21/1992","45","","MADISON AVE","36-061-0077","AQS"
"10/23/1992","39","","Jersey City Firehouse","34-017-1003","AQS"
"10/25/1992","6","","Jersey City Firehouse","34-017-1003","AQS"
"10/27/1992","28","","MORRISANIA","36-005-0080","AQS"
"10/31/1992","25","","Jersey City Firehouse","34-017-1003","AQS"
"11/02/1992","32","","FORT LEE","34-003-0004","AQS"
"11/06/1992","16","","Jersey City Firehouse","34-017-1003","AQS"
"11/08/1992","21","","","34-023-0007","AQS"
"11/10/1992","28","","Jersey City Firehouse","34-017-1003","AQS"
"11/12/1992","37","","Jersey City Firehouse","34-017-1003","AQS"
"11/14/1992","24","","MADISON AVE","36-061-0077","AQS"
"11/18/1992","39","","Jersey City Firehouse","34-017-1003","AQS"
"11/20/1992","51","","MADISON AVE","36-061-0077","AQS"
"11/24/1992","23","","Jersey City Firehouse","34-017-1003","AQS"
"11/26/1992","31","","FORT LEE","34-003-0004","AQS"
"11/28/1992","20","","Jersey City Firehouse","34-017-1003","AQS"
"11/30/1992","27","","Jersey City Firehouse","34-017-1003","AQS"
"12/02/1992","57","","MADISON AVE","36-061-0077","AQS"
"12/04/1992","25","","Jersey City Firehouse","34-017-1003","AQS"
"12/06/1992","13","","Jersey City Firehouse","34-017-1003","AQS"
"12/08/1992","31","","MADISON AVE","36-061-0077","AQS"
"12/10/1992","27","","Jersey City Firehouse","34-017-1003","AQS"
"12/12/1992","8","","Jersey City Firehouse","34-017-1003","AQS"
"12/14/1992","56","","Jersey City Firehouse","34-017-1003","AQS"
"12/16/1992","51","","Jersey City Firehouse","34-017-1003","AQS"
"12/18/1992","16","","Jersey City Firehouse","34-017-1003","AQS"
"12/20/1992","34","","MADISON AVE","36-061-0077","AQS"
"12/22/1992","32","","Jersey City Firehouse","34-017-1003","AQS"
"12/24/1992","22","","Jersey City Firehouse","34-017-1003","AQS"
"12/26/1992","30","","MADISON AVE","36-061-0077","AQS"
"12/28/1992","48","","Jersey City Firehouse","34-017-1003","AQS"
"12/30/1992","35","","Jersey City Firehouse","34-017-1003","AQS"
"01/01/1993","55","","Union City","34-017-2002","AQS"
"01/03/1993","25","","Jersey City Firehouse","34-017-1003","AQS"
"01/05/1993","14","","Jersey City Firehouse","34-017-1003","AQS"
"01/07/1993","60","","","36-103-0001","AQS"
"01/09/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"01/13/1993","30","","MADISON AVE","36-061-0077","AQS"
"01/15/1993","36","","Jersey City Firehouse","34-017-1003","AQS"
"01/17/1993","28","","Jersey City Firehouse","34-017-1003","AQS"
"01/19/1993","29","","FORT LEE","34-003-0004","AQS"
"01/21/1993","40","","Jersey City Firehouse","34-017-1003","AQS"
"01/23/1993","24","","Jersey City Firehouse","34-017-1003","AQS"
"01/25/1993","24","","MADISON AVE","36-061-0077","AQS"
"01/27/1993","28","","Jersey City Firehouse","34-017-1003","AQS"
"01/29/1993","25","","Jersey City Firehouse","34-017-1003","AQS"
"01/31/1993","34","","MADISON AVE","36-061-0077","AQS"
"02/02/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"02/04/1993","20","","Jersey City Firehouse","34-017-1003","AQS"
"02/06/1993","48","","","34-031-0002","AQS"
"02/08/1993","32","","Jersey City Firehouse","34-017-1003","AQS"
"02/10/1993","54","","Jersey City Firehouse","34-017-1003","AQS"
"02/12/1993","35","","MADISON AVE","36-061-0077","AQS"
"02/14/1993","12","","Jersey City Firehouse","34-017-1003","AQS"
"02/16/1993","22","","Jersey City Firehouse","34-017-1003","AQS"
"02/18/1993","41","","MADISON AVE","36-061-0077","AQS"
"02/20/1993","38","","Jersey City Firehouse","34-017-1003","AQS"
"02/22/1993","48","","Jersey City Firehouse","34-017-1003","AQS"
"02/24/1993","47","","","36-119-7001","AQS"
"02/26/1993","39","","Jersey City Firehouse","34-017-1003","AQS"
"03/02/1993","69","","FORT LEE","34-003-0004","AQS"
"03/04/1993","39","","Jersey City Firehouse","34-017-1003","AQS"
"03/08/1993","61","","FORT LEE","34-003-0004","AQS"
"03/12/1993","22","","Jersey City Firehouse","34-017-1003","AQS"
"03/14/1993","44","","","36-119-7001","AQS"
"03/18/1993","24","","Jersey City Firehouse","34-017-1003","AQS"
"03/20/1993","52","","","36-061-0069","AQS"
"03/22/1993","48","","Jersey City Firehouse","34-017-1003","AQS"
"03/24/1993","26","","Jersey City Firehouse","34-017-1003","AQS"
"03/26/1993","55","","FORT LEE","34-003-0004","AQS"
"03/28/1993","21","","Jersey City Firehouse","34-017-1003","AQS"
"03/30/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/01/1993","51","","","36-103-0001","AQS"
"04/03/1993","21","","Jersey City Firehouse","34-017-1003","AQS"
"04/05/1993","33","","Jersey City Firehouse","34-017-1003","AQS"
"04/07/1993","71","","MADISON AVE","36-061-0077","AQS"
"04/09/1993","34","","Jersey City Firehouse","34-017-1003","AQS"
"04/11/1993","13","","Jersey City Firehouse","34-017-1003","AQS"
"04/13/1993","31","","","34-039-1001","AQS"
"04/15/1993","44","","Jersey City Firehouse","34-017-1003","AQS"
"04/17/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/19/1993","56","","MADISON AVE","36-061-0077","AQS"
"04/21/1993","42","","Jersey City Firehouse","34-017-1003","AQS"
"04/25/1993","55","","MADISON AVE","36-061-0077","AQS"
"04/27/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/29/1993","43","","Jersey City Firehouse","34-017-1003","AQS"
"05/01/1993","59","","MADISON AVE","36-061-0077","AQS"
"05/03/1993","30","","Jersey City Firehouse","34-017-1003","AQS"
"05/05/1993","28","","Jersey City Firehouse","34-017-1003","AQS"
"05/07/1993","51","","MADISON AVE","36-061-0077","AQS"
"05/09/1993","38","","Jersey City Firehouse","34-017-1003","AQS"
"05/11/1993","70","","Jersey City Firehouse","34-017-1003","AQS"
"05/13/1993","51","","MADISON AVE","36-061-0077","AQS"
"05/15/1993","44","","Jersey City Firehouse","34-017-1003","AQS"
"05/17/1993","38","","Jersey City Firehouse","34-017-1003","AQS"
"05/19/1993","55","","MADISON AVE","36-061-0077","AQS"
"05/21/1993","30","","Jersey City Firehouse","34-017-1003","AQS"
"05/23/1993","33","","Jersey City Firehouse","34-017-1003","AQS"
"05/25/1993","65","","MADISON AVE","36-061-0077","AQS"
"05/27/1993","53","","Jersey City Firehouse","34-017-1003","AQS"
"05/29/1993","52","","Jersey City Firehouse","34-017-1003","AQS"
"05/31/1993","31","","FORT LEE","34-003-0004","AQS"
"06/02/1993","26","","Jersey City Firehouse","34-017-1003","AQS"
"06/04/1993","33","","Jersey City Firehouse","34-017-1003","AQS"
"06/06/1993","22","","","34-023-1006","AQS"
"06/08/1993","45","","Jersey City Firehouse","34-017-1003","AQS"
"06/10/1993","38","","Jersey City Firehouse","34-017-1003","AQS"
"06/12/1993","31","","","36-103-0001","AQS"
"06/16/1993","29","","Jersey City Firehouse","34-017-1003","AQS"
"06/18/1993","66","","Elizabeth Lab","34-039-0004","AQS"
"06/20/1993","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/22/1993","35","","Jersey City Firehouse","34-017-1003","AQS"
"06/24/1993","41","","MADISON AVE","36-061-0077","AQS"
"06/26/1993","39","","Jersey City Firehouse","34-017-1003","AQS"
"06/28/1993","51","","Jersey City Firehouse","34-017-1003","AQS"
"06/30/1993","51","","Elizabeth Lab","34-039-0004","AQS"
"07/02/1993","27","","Jersey City Firehouse","34-017-1003","AQS"
"07/04/1993","41","","Jersey City Firehouse","34-017-1003","AQS"
"07/06/1993","57","","MADISON AVE","36-061-0077","AQS"
"07/08/1993","66","","Jersey City Firehouse","34-017-1003","AQS"
"07/10/1993","60","","Jersey City Firehouse","34-017-1003","AQS"
"07/12/1993","51","","PS 314","36-047-0052","AQS"
"07/14/1993","42","","Jersey City Firehouse","34-017-1003","AQS"
"07/18/1993","40","","PS 59","36-061-0056","AQS"
"07/20/1993","32","","Jersey City Firehouse","34-017-1003","AQS"
"07/22/1993","21","","Jersey City Firehouse","34-017-1003","AQS"
"07/24/1993","36","","MADISON AVE","36-061-0077","AQS"
"07/26/1993","26","","Jersey City Firehouse","34-017-1003","AQS"
"07/28/1993","37","","Jersey City Firehouse","34-017-1003","AQS"
"07/30/1993","49","","MADISON AVE","36-061-0077","AQS"
"08/01/1993","40","","Jersey City Firehouse","34-017-1003","AQS"
"08/03/1993","54","","Jersey City Firehouse","34-017-1003","AQS"
"08/05/1993","40","","MADISON AVE","36-061-0077","AQS"
"08/07/1993","28","","Jersey City Firehouse","34-017-1003","AQS"
"08/09/1993","34","","Jersey City Firehouse","34-017-1003","AQS"
"08/11/1993","47","","MADISON AVE","36-061-0077","AQS"
"08/13/1993","30","","Jersey City Firehouse","34-017-1003","AQS"
"08/15/1993","46","","Jersey City Firehouse","34-017-1003","AQS"
"08/17/1993","64","","","36-103-0001","AQS"
"08/19/1993","38","","Jersey City Firehouse","34-017-1003","AQS"
"08/21/1993","26","","Jersey City Firehouse","34-017-1003","AQS"
"08/23/1993","52","","MADISON AVE","36-061-0077","AQS"
"08/25/1993","40","","Jersey City Firehouse","34-017-1003","AQS"
"08/27/1993","60","","Jersey City Firehouse","34-017-1003","AQS"
"08/29/1993","44","","MADISON AVE","36-061-0077","AQS"
"08/31/1993","31","","Jersey City Firehouse","34-017-1003","AQS"
"09/02/1993","33","","Jersey City Firehouse","34-017-1003","AQS"
"09/04/1993","19","","PS 314","36-047-0052","AQS"
"09/06/1993","33","","Jersey City Firehouse","34-017-1003","AQS"
"09/08/1993","38","","Jersey City Firehouse","34-017-1003","AQS"
"09/10/1993","45","","MADISON AVE","36-061-0077","AQS"
"09/12/1993","22","","Jersey City Firehouse","34-017-1003","AQS"
"09/14/1993","40","","Jersey City Firehouse","34-017-1003","AQS"
"09/16/1993","32","","MADISON AVE","36-061-0077","AQS"
"09/18/1993","24","","Jersey City Firehouse","34-017-1003","AQS"
"09/20/1993","21","","Jersey City Firehouse","34-017-1003","AQS"
"09/22/1993","37","","MADISON AVE","36-061-0077","AQS"
"09/24/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"09/28/1993","25","","PS 59","36-061-0056","AQS"
"09/30/1993","22","","Jersey City Firehouse","34-017-1003","AQS"
"10/02/1993","27","","Jersey City Firehouse","34-017-1003","AQS"
"10/04/1993","46","","MADISON AVE","36-061-0077","AQS"
"10/06/1993","31","","Jersey City Firehouse","34-017-1003","AQS"
"10/08/1993","55","","Jersey City Firehouse","34-017-1003","AQS"
"10/10/1993","27","","","34-023-1006","AQS"
"10/12/1993","17","","Jersey City Firehouse","34-017-1003","AQS"
"10/14/1993","47","","Jersey City Firehouse","34-017-1003","AQS"
"10/16/1993","64","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"10/18/1993","18","","Jersey City Firehouse","34-017-1003","AQS"
"10/20/1993","13","","Jersey City Firehouse","34-017-1003","AQS"
"10/22/1993","33","","","36-103-0001","AQS"
"10/24/1993","27","","Jersey City Firehouse","34-017-1003","AQS"
"10/26/1993","28","","Jersey City Firehouse","34-017-1003","AQS"
"10/28/1993","38","","MADISON AVE","36-061-0077","AQS"
"10/30/1993","34","","Jersey City Firehouse","34-017-1003","AQS"
"11/01/1993","11","","Jersey City Firehouse","34-017-1003","AQS"
"11/03/1993","52","","MADISON AVE","36-061-0077","AQS"
"11/05/1993","31","","Jersey City Firehouse","34-017-1003","AQS"
"11/07/1993","12","","Jersey City Firehouse","34-017-1003","AQS"
"11/09/1993","62","","MADISON AVE","36-061-0077","AQS"
"11/13/1993","27","","Jersey City Firehouse","34-017-1003","AQS"
"11/15/1993","40","","MADISON AVE","36-061-0077","AQS"
"11/17/1993","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/19/1993","43","","Jersey City Firehouse","34-017-1003","AQS"
"11/21/1993","30","","MADISON AVE","36-061-0077","AQS"
"11/23/1993","54","","Jersey City Firehouse","34-017-1003","AQS"
"11/25/1993","22","","Jersey City Firehouse","34-017-1003","AQS"
"11/27/1993","42","","Jersey City Firehouse","34-017-1003","AQS"
"11/29/1993","24","","Jersey City Firehouse","34-017-1003","AQS"
"12/01/1993","33","","Jersey City Firehouse","34-017-1003","AQS"
"12/03/1993","37","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"12/05/1993","10","","Jersey City Firehouse","34-017-1003","AQS"
"12/07/1993","24","","Jersey City Firehouse","34-017-1003","AQS"
"12/09/1993","55","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"12/11/1993","18","","Jersey City Firehouse","34-017-1003","AQS"
"12/13/1993","26","","Jersey City Firehouse","34-017-1003","AQS"
"12/15/1993","39","","MADISON AVE","36-061-0077","AQS"
"12/17/1993","34","","Jersey City Firehouse","34-017-1003","AQS"
"12/19/1993","26","","Jersey City Firehouse","34-017-1003","AQS"
"12/21/1993","44","","MADISON AVE","36-061-0077","AQS"
"12/23/1993","25","","Jersey City Firehouse","34-017-1003","AQS"
"12/25/1993","32","","Jersey City Firehouse","34-017-1003","AQS"
"12/27/1993","34","","MADISON AVE","36-061-0077","AQS"
"12/29/1993","31","","Jersey City Firehouse","34-017-1003","AQS"
"12/31/1993","29","","Jersey City Firehouse","34-017-1003","AQS"
"01/02/1994","31","","FORT LEE","34-003-0004","AQS"
"01/04/1994","18","","Jersey City Firehouse","34-017-1003","AQS"
"01/06/1994","26","","Jersey City Firehouse","34-017-1003","AQS"
"01/08/1994","31","","MADISON AVE","36-061-0077","AQS"
"01/10/1994","24","","Jersey City Firehouse","34-017-1003","AQS"
"01/12/1994","51","","Jersey City Firehouse","34-017-1003","AQS"
"01/14/1994","64","","MADISON AVE","36-061-0077","AQS"
"01/16/1994","17","","Jersey City Firehouse","34-017-1003","AQS"
"01/18/1994","20","","Jersey City Firehouse","34-017-1003","AQS"
"01/20/1994","59","","FORT LEE","34-003-0004","AQS"
"01/22/1994","32","","Jersey City Firehouse","34-017-1003","AQS"
"01/24/1994","46","","Jersey City Firehouse","34-017-1003","AQS"
"01/26/1994","40","","MADISON AVE","36-061-0077","AQS"
"01/28/1994","20","","Jersey City Firehouse","34-017-1003","AQS"
"01/30/1994","22","","Jersey City Firehouse","34-017-1003","AQS"
"02/01/1994","61","","FORT LEE","34-003-0004","AQS"
"02/03/1994","51","","Jersey City Firehouse","34-017-1003","AQS"
"02/05/1994","59","","Jersey City Firehouse","34-017-1003","AQS"
"02/07/1994","53","","FORT LEE","34-003-0004","AQS"
"02/09/1994","23","","Jersey City Firehouse","34-017-1003","AQS"
"02/11/1994","28","","Jersey City Firehouse","34-017-1003","AQS"
"02/13/1994","31","","MORRISANIA","36-005-0080","AQS"
"02/15/1994","57","","Jersey City Firehouse","34-017-1003","AQS"
"02/17/1994","52","","Jersey City Firehouse","34-017-1003","AQS"
"02/19/1994","80","","","34-013-0011","AQS"
"02/21/1994","43","","Jersey City Firehouse","34-017-1003","AQS"
"02/23/1994","22","","Jersey City Firehouse","34-017-1003","AQS"
"02/25/1994","42","","FORT LEE","34-003-0004","AQS"
"02/27/1994","14","","Jersey City Firehouse","34-017-1003","AQS"
"03/01/1994","41","","Jersey City Firehouse","34-017-1003","AQS"
"03/03/1994","30","","MADISON AVE","36-061-0077","AQS"
"03/05/1994","22","","Jersey City Firehouse","34-017-1003","AQS"
"03/07/1994","54","","Jersey City Firehouse","34-017-1003","AQS"
"03/09/1994","40","","FORT LEE","34-003-0004","AQS"
"03/11/1994","29","","Jersey City Firehouse","34-017-1003","AQS"
"03/13/1994","29","","Jersey City Firehouse","34-017-1003","AQS"
"03/15/1994","61","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"03/17/1994","34","","Jersey City Firehouse","34-017-1003","AQS"
"03/19/1994","25","","Jersey City Firehouse","34-017-1003","AQS"
"03/21/1994","40","","","34-013-0011","AQS"
"03/23/1994","41","","Jersey City Firehouse","34-017-1003","AQS"
"03/25/1994","58","","Jersey City Firehouse","34-017-1003","AQS"
"03/27/1994","43","","","34-023-4001","AQS"
"03/29/1994","24","","Jersey City Firehouse","34-017-1003","AQS"
"03/31/1994","48","","Jersey City Firehouse","34-017-1003","AQS"
"04/02/1994","53","","","34-013-0011","AQS"
"04/04/1994","30","","Jersey City Firehouse","34-017-1003","AQS"
"04/06/1994","54","","Jersey City Firehouse","34-017-1003","AQS"
"04/08/1994","38","","FORT LEE","34-003-0004","AQS"
"04/10/1994","21","","Jersey City Firehouse","34-017-1003","AQS"
"04/12/1994","29","","Jersey City Firehouse","34-017-1003","AQS"
"04/14/1994","44","","FORT LEE","34-003-0004","AQS"
"04/16/1994","18","","Jersey City Firehouse","34-017-1003","AQS"
"04/18/1994","26","","Jersey City Firehouse","34-017-1003","AQS"
"04/20/1994","36","","FORT LEE","34-003-0004","AQS"
"04/22/1994","31","","Jersey City Firehouse","34-017-1003","AQS"
"04/24/1994","67","","Jersey City Firehouse","34-017-1003","AQS"
"04/26/1994","56","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"04/28/1994","33","","Jersey City Firehouse","34-017-1003","AQS"
"04/30/1994","52","","Jersey City Firehouse","34-017-1003","AQS"
"05/02/1994","30","","FORT LEE","34-003-0004","AQS"
"05/04/1994","32","","Jersey City Firehouse","34-017-1003","AQS"
"05/06/1994","35","","Jersey City Firehouse","34-017-1003","AQS"
"05/08/1994","20","","","36-103-0001","AQS"
"05/10/1994","31","","Jersey City Firehouse","34-017-1003","AQS"
"05/12/1994","38","","Jersey City Firehouse","34-017-1003","AQS"
"05/14/1994","33","","Jersey City Firehouse","34-017-1003","AQS"
"05/16/1994","32","","Jersey City Firehouse","34-017-1003","AQS"
"05/20/1994","62","","MADISON AVE","36-061-0077","AQS"
"05/24/1994","44","","Jersey City Firehouse","34-017-1003","AQS"
"05/26/1994","64","","","36-103-0001","AQS"
"05/28/1994","34","","Jersey City Firehouse","34-017-1003","AQS"
"05/30/1994","36","","Jersey City Firehouse","34-017-1003","AQS"
"06/01/1994","60","","Jersey City Firehouse","34-017-1003","AQS"
"06/03/1994","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/05/1994","45","","Jersey City Firehouse","34-017-1003","AQS"
"06/07/1994","51","","MADISON AVE","36-061-0077","AQS"
"06/09/1994","33","","Jersey City Firehouse","34-017-1003","AQS"
"06/11/1994","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/13/1994","52","","MADISON AVE","36-061-0077","AQS"
"06/15/1994","62","","Jersey City Firehouse","34-017-1003","AQS"
"06/17/1994","44","","Jersey City Firehouse","34-017-1003","AQS"
"06/19/1994","54","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"06/21/1994","37","","Jersey City Firehouse","34-017-1003","AQS"
"06/23/1994","44","","Jersey City Firehouse","34-017-1003","AQS"
"06/25/1994","44","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"06/27/1994","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/29/1994","42","","Jersey City Firehouse","34-017-1003","AQS"
"07/01/1994","51","","MADISON AVE","36-061-0077","AQS"
"07/03/1994","51","","Jersey City Firehouse","34-017-1003","AQS"
"07/07/1994","63","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"07/09/1994","51","","Jersey City Firehouse","34-017-1003","AQS"
"07/11/1994","37","","Jersey City Firehouse","34-017-1003","AQS"
"07/13/1994","85","","MADISON AVE","36-061-0077","AQS"
"07/15/1994","44","","Jersey City Firehouse","34-017-1003","AQS"
"07/17/1994","39","","Jersey City Firehouse","34-017-1003","AQS"
"07/19/1994","57","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"07/21/1994","31","","Jersey City Firehouse","34-017-1003","AQS"
"07/23/1994","27","","Jersey City Firehouse","34-017-1003","AQS"
"07/25/1994","57","","MADISON AVE","36-061-0077","AQS"
"07/27/1994","40","","Jersey City Firehouse","34-017-1003","AQS"
"07/29/1994","32","","Jersey City Firehouse","34-017-1003","AQS"
"07/31/1994","52","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"08/04/1994","70","","Jersey City Firehouse","34-017-1003","AQS"
"08/06/1994","25","","MADISON AVE","36-061-0077","AQS"
"08/08/1994","33","","Jersey City Firehouse","34-017-1003","AQS"
"08/10/1994","36","","Jersey City Firehouse","34-017-1003","AQS"
"08/12/1994","58","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"08/14/1994","39","","Jersey City Firehouse","34-017-1003","AQS"
"08/16/1994","35","","Jersey City Firehouse","34-017-1003","AQS"
"08/18/1994","42","","MADISON AVE","36-061-0077","AQS"
"08/20/1994","37","","Jersey City Firehouse","34-017-1003","AQS"
"08/22/1994","13","","Jersey City Firehouse","34-017-1003","AQS"
"08/24/1994","39","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"08/26/1994","44","","Jersey City Firehouse","34-017-1003","AQS"
"08/28/1994","54","","Jersey City Firehouse","34-017-1003","AQS"
"08/30/1994","28","","FORT LEE","34-003-0004","AQS"
"09/01/1994","28","","Jersey City Firehouse","34-017-1003","AQS"
"09/03/1994","19","","Jersey City Firehouse","34-017-1003","AQS"
"09/05/1994","57","","MADISON AVE","36-061-0077","AQS"
"09/07/1994","44","","Jersey City Firehouse","34-017-1003","AQS"
"09/09/1994","59","","Jersey City Firehouse","34-017-1003","AQS"
"09/11/1994","24","","MADISON AVE","36-061-0077","AQS"
"09/13/1994","52","","Jersey City Firehouse","34-017-1003","AQS"
"09/15/1994","33","","Jersey City Firehouse","34-017-1003","AQS"
"09/17/1994","82","","MADISON AVE","36-061-0077","AQS"
"09/19/1994","21","","Jersey City Firehouse","34-017-1003","AQS"
"09/21/1994","21","","Jersey City Firehouse","34-017-1003","AQS"
"09/23/1994","48","","MADISON AVE","36-061-0077","AQS"
"09/25/1994","34","","Jersey City Firehouse","34-017-1003","AQS"
"09/27/1994","23","","Jersey City Firehouse","34-017-1003","AQS"
"09/29/1994","38","","MADISON AVE","36-061-0077","AQS"
"10/01/1994","27","","Jersey City Firehouse","34-017-1003","AQS"
"10/03/1994","13","","Jersey City Firehouse","34-017-1003","AQS"
"10/05/1994","43","","MADISON AVE","36-061-0077","AQS"
"10/07/1994","43","","Jersey City Firehouse","34-017-1003","AQS"
"10/11/1994","33","","Jersey City Firehouse","34-017-1003","AQS"
"10/13/1994","34","","Jersey City Firehouse","34-017-1003","AQS"
"10/15/1994","55","","Jersey City Firehouse","34-017-1003","AQS"
"10/17/1994","49","","Jersey City Firehouse","34-017-1003","AQS"
"10/19/1994","56","","Jersey City Firehouse","34-017-1003","AQS"
"10/21/1994","25","","Jersey City Firehouse","34-017-1003","AQS"
"10/23/1994","45","","MADISON AVE","36-061-0077","AQS"
"10/25/1994","35","","Jersey City Firehouse","34-017-1003","AQS"
"10/27/1994","19","","Jersey City Firehouse","34-017-1003","AQS"
"10/29/1994","44","","MADISON AVE","36-061-0077","AQS"
"10/31/1994","40","","Jersey City Firehouse","34-017-1003","AQS"
"11/02/1994","14","","Jersey City Firehouse","34-017-1003","AQS"
"11/04/1994","56","","EISENHOWER PARK","36-059-0005","AQS"
"11/06/1994","27","","Jersey City Firehouse","34-017-1003","AQS"
"11/08/1994","37","","Jersey City Firehouse","34-017-1003","AQS"
"11/10/1994","22","","MADISON AVE","36-061-0077","AQS"
"11/12/1994","23","","Jersey City Firehouse","34-017-1003","AQS"
"11/14/1994","48","","Jersey City Firehouse","34-017-1003","AQS"
"11/16/1994","41","","MADISON AVE","36-061-0077","AQS"
"11/18/1994","26","","Jersey City Firehouse","34-017-1003","AQS"
"11/20/1994","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/22/1994","31","","MADISON AVE","36-061-0077","AQS"
"11/24/1994","10","","Jersey City Firehouse","34-017-1003","AQS"
"11/26/1994","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/28/1994","60","","MADISON AVE","36-061-0077","AQS"
"12/02/1994","45","","Jersey City Firehouse","34-017-1003","AQS"
"12/04/1994","61","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"12/08/1994","10","","Jersey City Firehouse","34-017-1003","AQS"
"12/10/1994","35","","MADISON AVE","36-061-0077","AQS"
"12/14/1994","19","","Jersey City Firehouse","34-017-1003","AQS"
"12/16/1994","54","","MADISON AVE","36-061-0077","AQS"
"12/20/1994","29","","Jersey City Firehouse","34-017-1003","AQS"
"12/22/1994","90","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"12/26/1994","19","","Jersey City Firehouse","34-017-1003","AQS"
"12/28/1994","62","","MADISON AVE","36-061-0077","AQS"
"01/01/1995","20","","Jersey City Firehouse","34-017-1003","AQS"
"01/03/1995","55","","MADISON AVE","36-061-0077","AQS"
"01/05/1995","18","","Jersey City Firehouse","34-017-1003","AQS"
"01/07/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"01/09/1995","60","","MADISON AVE","36-061-0077","AQS"
"01/11/1995","31","","Jersey City Firehouse","34-017-1003","AQS"
"01/13/1995","70","","Jersey City Firehouse","34-017-1003","AQS"
"01/15/1995","42","","MADISON AVE","36-061-0077","AQS"
"01/17/1995","12","","Jersey City Firehouse","34-017-1003","AQS"
"01/19/1995","21","","Jersey City Firehouse","34-017-1003","AQS"
"01/21/1995","28","","MADISON AVE","36-061-0077","AQS"
"01/23/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"01/25/1995","16","","Jersey City Firehouse","34-017-1003","AQS"
"01/27/1995","24","","","34-023-1006","AQS"
"01/29/1995","22","","Jersey City Firehouse","34-017-1003","AQS"
"01/31/1995","36","","Jersey City Firehouse","34-017-1003","AQS"
"02/02/1995","25","","","34-023-1006","AQS"
"02/04/1995","16","","Jersey City Firehouse","34-017-1003","AQS"
"02/06/1995","20","","Jersey City Firehouse","34-017-1003","AQS"
"02/08/1995","49","","","34-031-0002","AQS"
"02/10/1995","32","","Jersey City Firehouse","34-017-1003","AQS"
"02/12/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"02/14/1995","46","","MADISON AVE","36-061-0077","AQS"
"02/18/1995","53","","Jersey City Firehouse","34-017-1003","AQS"
"02/20/1995","52","","MADISON AVE","36-061-0077","AQS"
"02/22/1995","25","","Jersey City Firehouse","34-017-1003","AQS"
"02/24/1995","20","","Jersey City Firehouse","34-017-1003","AQS"
"02/26/1995","49","","FORT LEE","34-003-0004","AQS"
"02/28/1995","34","","Jersey City Firehouse","34-017-1003","AQS"
"03/02/1995","27","","Jersey City Firehouse","34-017-1003","AQS"
"03/04/1995","40","","MADISON AVE","36-061-0077","AQS"
"03/06/1995","37","","Jersey City Firehouse","34-017-1003","AQS"
"03/08/1995","17","","Jersey City Firehouse","34-017-1003","AQS"
"03/10/1995","38","","MADISON AVE","36-061-0077","AQS"
"03/12/1995","26","","Jersey City Firehouse","34-017-1003","AQS"
"03/14/1995","52","","Jersey City Firehouse","34-017-1003","AQS"
"03/16/1995","65","","MADISON AVE","36-061-0077","AQS"
"03/18/1995","14","","Jersey City Firehouse","34-017-1003","AQS"
"03/20/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"03/22/1995","34","","MADISON AVE","36-061-0077","AQS"
