"Date","Sulfur Dioxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/21/2001","67","","","18-127-0017","AQS"
"03/22/2001","114","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/23/2001","167","","","18-127-0017","AQS"
"03/24/2001","51","","","18-127-0017","AQS"
"03/25/2001","54","","FIRESTATION","17-031-1018","AQS"
"03/26/2001","108","","NIPSCO Dunes Acres","18-127-0011","AQS"
"03/27/2001","146","","Portage- Hwy 12","18-127-0023","AQS"
"03/28/2001","92","","WATER PLANT WEST","17-197-0013","AQS"
"03/29/2001","50","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/30/2001","106","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/31/2001","80","","","18-127-0017","AQS"
"04/01/2001","64","","","18-127-0017","AQS"
"04/02/2001","65","","CTA BUILDING","17-031-0063","AQS"
"04/03/2001","109","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/04/2001","52","","SE POLICE STATION","17-031-0050","AQS"
"04/05/2001","64","","SE POLICE STATION","17-031-0050","AQS"
"04/06/2001","26","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/07/2001","77","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"04/08/2001","64","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/09/2001","119","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/10/2001","51","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/11/2001","64","","WATER PLANT WEST","17-197-0013","AQS"
"04/12/2001","50","","","18-127-0017","AQS"
"04/13/2001","90","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/14/2001","105","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/15/2001","34","","NIPSCO Wheatfield","18-073-0002","AQS"
"04/16/2001","37","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"04/17/2001","69","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"04/18/2001","95","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/19/2001","55","","WATER PLANT WEST","17-197-0013","AQS"
"04/20/2001","23","","WATER PLANT WEST","17-197-0013","AQS"
"04/21/2001","30","","COOK COUNTY TRAILER","17-031-1601","AQS"
"04/22/2001","39","","EISENHOWER HS","17-031-2001","AQS"
"04/23/2001","39","","NIPSCO Dunes Acres","18-127-0011","AQS"
"04/24/2001","72","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"04/25/2001","41","","Portage- Hwy 12","18-127-0023","AQS"
"04/26/2001","40","","COOK COUNTY TRAILER","17-031-4002","AQS"
"04/27/2001","132","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/28/2001","59","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"04/29/2001","24","","SE POLICE STATION","17-031-0050","AQS"
"04/30/2001","59","","WATER PLANT WEST","17-197-0013","AQS"
"05/01/2001","31","","COOK COUNTY TRAILER","17-031-4002","AQS"
"05/02/2001","29","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/03/2001","41","","COOK COUNTY TRAILER","17-031-4002","AQS"
"05/04/2001","100","","","18-073-0003","AQS"
"05/05/2001","50","","SE POLICE STATION","17-031-0050","AQS"
"05/06/2001","37","","SE POLICE STATION","17-031-0050","AQS"
"05/07/2001","44","","","18-127-0017","AQS"
"05/08/2001","52","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/09/2001","57","","CTA BUILDING","17-031-0063","AQS"
"05/10/2001","39","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/11/2001","62","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/12/2001","65","","","18-073-0003","AQS"
"05/13/2001","101","","WATER PLANT WEST","17-197-0013","AQS"
"05/14/2001","56","","NIPSCO Wheatfield","18-073-0002","AQS"
"05/15/2001","60","","CTA BUILDING","17-031-0063","AQS"
"05/16/2001","69","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/17/2001","94","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/18/2001","65","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/19/2001","105","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/20/2001","36","","CTA BUILDING","17-031-0063","AQS"
"05/21/2001","60","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/22/2001","80","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/23/2001","20","","WATER PLANT WEST","17-197-0013","AQS"
"05/24/2001","40","","COOK COUNTY TRAILER","17-031-1601","AQS"
"05/25/2001","50","","","18-127-0017","AQS"
"05/26/2001","16","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"05/27/2001","57","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"05/28/2001","70","","","18-127-0017","AQS"
"05/29/2001","70","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/30/2001","74","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"05/31/2001","39","","SE POLICE STATION","17-031-0050","AQS"
"06/01/2001","52","","","18-127-0017","AQS"
"06/02/2001","76","","","18-127-0017","AQS"
"06/03/2001","36","","FIRESTATION","17-031-1018","AQS"
"06/04/2001","71","","NIPSCO Wheatfield","18-073-0002","AQS"
"06/05/2001","21","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"06/06/2001","50","","WATER PLANT WEST","17-197-0013","AQS"
"06/07/2001","64","","NIPSCO Wheatfield","18-073-0002","AQS"
"06/08/2001","57","","COOK COUNTY TRAILER","17-031-8003","AQS"
"06/09/2001","105","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/10/2001","96","","COOK COUNTY TRAILER","17-031-1601","AQS"
"06/11/2001","103","","COOK COUNTY TRAILER","17-031-1601","AQS"
"06/12/2001","39","","Portage- Hwy 12","18-127-0023","AQS"
"06/13/2001","102","","WATER PLANT WEST","17-197-0013","AQS"
"06/14/2001","74","","WATER PLANT WEST","17-197-0013","AQS"
"06/15/2001","101","","","18-127-0017","AQS"
"06/16/2001","104","","","18-127-0017","AQS"
"06/17/2001","60","","FIRESTATION","17-031-1018","AQS"
"06/18/2001","79","","WATER PLANT WEST","17-197-0013","AQS"
"06/19/2001","49","","COOK COUNTY TRAILER","17-031-1601","AQS"
"06/20/2001","62","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/21/2001","36","","COOK COUNTY TRAILER","17-031-1601","AQS"
"06/22/2001","70","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/23/2001","69","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"06/24/2001","69","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/25/2001","72","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/26/2001","41","","WATER PLANT WEST","17-197-0013","AQS"
"06/27/2001","61","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/28/2001","65","","COOK COUNTY TRAILER","17-031-4002","AQS"
"06/29/2001","71","","FIRESTATION","17-031-1018","AQS"
"06/30/2001","96","","CTA BUILDING","17-031-0063","AQS"
"07/01/2001","102","","Portage- Hwy 12","18-127-0023","AQS"
"07/02/2001","41","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/03/2001","71","","CTA BUILDING","17-031-0063","AQS"
"07/04/2001","59","","FIRESTATION","17-031-1018","AQS"
"07/05/2001","54","","FIRESTATION","17-031-1018","AQS"
"07/06/2001","67","","WATER PLANT WEST","17-197-0013","AQS"
"07/07/2001","52","","WATER PLANT WEST","17-197-0013","AQS"
"07/08/2001","52","","Portage- Hwy 12","18-127-0023","AQS"
"07/09/2001","118","","","18-127-0017","AQS"
"07/10/2001","71","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/11/2001","33","","COOK COUNTY TRAILER","17-031-8003","AQS"
"07/12/2001","67","","NIPSCO Wheatfield","18-073-0002","AQS"
"07/13/2001","89","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"07/14/2001","109","","COOK COUNTY TRAILER","17-031-1601","AQS"
"07/15/2001","103","","COOK COUNTY TRAILER","17-031-1601","AQS"
"07/16/2001","71","","CTA BUILDING","17-031-0063","AQS"
"07/17/2001","51","","COOK COUNTY TRAILER","17-031-1601","AQS"
"07/18/2001","59","","WATER PLANT WEST","17-197-0013","AQS"
"07/19/2001","50","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/20/2001","51","","Portage- Hwy 12","18-127-0023","AQS"
"07/21/2001","40","","WATER PLANT WEST","17-197-0013","AQS"
"07/22/2001","106","","","18-073-0003","AQS"
"07/23/2001","47","","COOK COUNTY TRAILER","17-031-4002","AQS"
"07/24/2001","37","","WATER PLANT WEST","17-197-0013","AQS"
"07/25/2001","49","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/26/2001","77","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"07/27/2001","30","","SE POLICE STATION","17-031-0050","AQS"
"07/28/2001","29","","WATER PLANT WEST","17-197-0013","AQS"
"07/29/2001","51","","","18-127-0017","AQS"
"07/30/2001","105","","WATER PLANT WEST","17-197-0013","AQS"
"07/31/2001","56","","WATER PLANT WEST","17-197-0013","AQS"
"08/01/2001","46","","FIRESTATION","17-031-1018","AQS"
"08/02/2001","43","","CTA BUILDING","17-031-0063","AQS"
"08/03/2001","57","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/04/2001","84","","NIPSCO Wheatfield","18-073-0002","AQS"
"08/05/2001","59","","CTA BUILDING","17-031-0063","AQS"
"08/06/2001","99","","EISENHOWER HS","17-031-2001","AQS"
"08/07/2001","116","","CTA BUILDING","17-031-0063","AQS"
"08/08/2001","61","","EISENHOWER HS","17-031-2001","AQS"
"08/09/2001","75","","CTA BUILDING","17-031-0063","AQS"
"08/10/2001","54","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/11/2001","50","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/12/2001","59","","FIRESTATION","17-031-1018","AQS"
"08/13/2001","64","","Portage- Hwy 12","18-127-0023","AQS"
"08/14/2001","74","","NIPSCO Wheatfield","18-073-0002","AQS"
"08/15/2001","52","","WATER PLANT WEST","17-197-0013","AQS"
"08/16/2001","29","","NIPSCO Dunes Acres","18-127-0011","AQS"
"08/17/2001","41","","","18-127-0017","AQS"
"08/18/2001","41","","COOK COUNTY TRAILER","17-031-4002","AQS"
"08/19/2001","33","","","18-073-0003","AQS"
"08/20/2001","56","","FIRESTATION","17-031-1018","AQS"
"08/21/2001","105","","WATER PLANT WEST","17-197-0013","AQS"
"08/22/2001","91","","WATER PLANT WEST","17-197-0013","AQS"
"08/23/2001","52","","","18-073-0003","AQS"
"08/24/2001","40","","SE POLICE STATION","17-031-0050","AQS"
"08/25/2001","16","","COOK COUNTY TRAILER","17-031-4002","AQS"
"08/26/2001","85","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/27/2001","64","","WATER PLANT WEST","17-197-0013","AQS"
"08/28/2001","90","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"08/29/2001","56","","COOK COUNTY TRAILER","17-031-4002","AQS"
"08/30/2001","56","","CTA BUILDING","17-031-0063","AQS"
"08/31/2001","55","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/01/2001","46","","NIPSCO Wheatfield","18-073-0002","AQS"
"09/02/2001","39","","WATER PLANT WEST","17-197-0013","AQS"
"09/03/2001","46","","COOK COUNTY TRAILER","17-031-4002","AQS"
"09/04/2001","67","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/05/2001","41","","COOK COUNTY TRAILER","17-031-4002","AQS"
"09/06/2001","34","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/07/2001","33","","WATER PLANT WEST","17-197-0013","AQS"
"09/08/2001","39","","WATER PLANT WEST","17-197-0013","AQS"
"09/09/2001","46","","COOK COUNTY TRAILER","17-031-1601","AQS"
"09/10/2001","39","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/11/2001","50","","NIPSCO Wheatfield","18-073-0002","AQS"
"09/12/2001","76","","COOK COUNTY TRAILER","17-031-4002","AQS"
"09/13/2001","67","","NIPSCO Wheatfield","18-073-0002","AQS"
"09/14/2001","37","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/15/2001","44","","SE POLICE STATION","17-031-0050","AQS"
"09/16/2001","47","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/17/2001","37","","CTA BUILDING","17-031-0063","AQS"
"09/18/2001","56","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/19/2001","66","","NIPSCO Dunes Acres","18-127-0011","AQS"
"09/20/2001","59","","NIPSCO Dunes Acres","18-127-0011","AQS"
"09/21/2001","49","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/22/2001","86","","COOK COUNTY TRAILER","17-031-1601","AQS"
"09/23/2001","114","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/24/2001","106","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/25/2001","113","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/26/2001","75","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/27/2001","97","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"09/28/2001","46","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/29/2001","84","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"09/30/2001","84","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/01/2001","105","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/02/2001","71","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"10/03/2001","67","","NIPSCO Dunes Acres","18-127-0011","AQS"
"10/04/2001","31","","","18-073-0003","AQS"
"10/05/2001","37","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"10/06/2001","55","","","18-127-0017","AQS"
"10/07/2001","52","","","18-127-0017","AQS"
"10/08/2001","47","","WATER PLANT WEST","17-197-0013","AQS"
"10/09/2001","103","","WATER PLANT WEST","17-197-0013","AQS"
"10/10/2001","90","","WATER PLANT WEST","17-197-0013","AQS"
"10/11/2001","34","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"10/12/2001","52","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"10/13/2001","29","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"10/14/2001","64","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/15/2001","91","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/16/2001","77","","","18-127-0017","AQS"
"10/17/2001","54","","","18-127-0017","AQS"
"10/18/2001","43","","WATER PLANT WEST","17-197-0013","AQS"
"10/19/2001","57","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"10/20/2001","56","","COOK COUNTY TRAILER","17-031-4002","AQS"
"10/21/2001","81","","NIPSCO Wheatfield","18-073-0002","AQS"
"10/22/2001","24","","COOK COUNTY TRAILER","17-031-4002","AQS"
"10/23/2001","29","","COOK COUNTY TRAILER","17-031-1601","AQS"
"10/24/2001","46","","","18-127-0017","AQS"
"10/25/2001","56","","NIPSCO Dunes Acres","18-127-0011","AQS"
"10/26/2001","87","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"10/27/2001","71","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"10/28/2001","74","","WATER PLANT WEST","17-197-0013","AQS"
"10/29/2001","69","","COOK COUNTY TRAILER","17-031-4002","AQS"
"10/30/2001","24","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"10/31/2001","66","","WATER PLANT WEST","17-197-0013","AQS"
"11/01/2001","65","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/02/2001","70","","","18-127-0017","AQS"
"11/03/2001","56","","NIPSCO Dunes Acres","18-127-0011","AQS"
"11/04/2001","127","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"11/05/2001","49","","","18-127-0017","AQS"
"11/06/2001","55","","CTA BUILDING","17-031-0063","AQS"
"11/07/2001","108","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/08/2001","71","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/09/2001","103","","CTA BUILDING","17-031-0063","AQS"
"11/10/2001","108","","Portage- Hwy 12","18-127-0023","AQS"
"11/11/2001","85","","Portage- Hwy 12","18-127-0023","AQS"
"11/12/2001","46","","CTA BUILDING","17-031-0063","AQS"
"11/13/2001","71","","WATER PLANT WEST","17-197-0013","AQS"
"11/14/2001","66","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/15/2001","50","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/16/2001","72","","Portage- Hwy 12","18-127-0023","AQS"
"11/17/2001","66","","WATER PLANT WEST","17-197-0013","AQS"
"11/18/2001","36","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/19/2001","71","","FIRESTATION","17-031-1018","AQS"
"11/20/2001","39","","COOK COUNTY TRAILER","17-031-1601","AQS"
"11/21/2001","66","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/22/2001","56","","WATER PLANT WEST","17-197-0013","AQS"
"11/23/2001","33","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/24/2001","23","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/25/2001","37","","NIPSCO Dunes Acres","18-127-0011","AQS"
"11/26/2001","27","","COOK COUNTY TRAILER","17-031-4002","AQS"
"11/27/2001","23","","COOK COUNTY TRAILER","17-031-1601","AQS"
"11/28/2001","70","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"11/29/2001","14","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"11/30/2001","24","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"12/01/2001","55","","CTA BUILDING","17-031-0063","AQS"
"12/02/2001","82","","WATER PLANT WEST","17-197-0013","AQS"
"12/03/2001","95","","CTA BUILDING","17-031-0063","AQS"
"12/04/2001","40","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/05/2001","66","","NIPSCO Dunes Acres","18-127-0011","AQS"
"12/06/2001","61","","","18-127-0017","AQS"
"12/07/2001","49","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"12/08/2001","51","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"12/09/2001","39","","FIRESTATION","17-031-1018","AQS"
"12/10/2001","95","","CTA BUILDING","17-031-0063","AQS"
"12/11/2001","75","","CTA BUILDING","17-031-0063","AQS"
"12/12/2001","21","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"12/13/2001","34","","","18-127-0017","AQS"
"12/14/2001","47","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/15/2001","97","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/16/2001","19","","COOK COUNTY TRAILER","17-031-4002","AQS"
"12/17/2001","41","","","18-127-0017","AQS"
"12/18/2001","60","","CTA BUILDING","17-031-0063","AQS"
"12/19/2001","62","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"12/20/2001","76","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/21/2001","128","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"12/22/2001","79","","WATER PLANT WEST","17-197-0013","AQS"
"12/23/2001","33","","NIPSCO Dunes Acres","18-127-0011","AQS"
"12/24/2001","30","","NIPSCO Dunes Acres","18-127-0011","AQS"
"12/25/2001","72","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/26/2001","39","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/27/2001","52","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/28/2001","51","","COOK COUNTY TRAILER","17-031-1601","AQS"
"12/29/2001","54","","","18-127-0017","AQS"
"12/30/2001","49","","","18-127-0017","AQS"
"12/31/2001","39","","NIPSCO Dunes Acres","18-127-0011","AQS"
"01/01/2002","69","","NIPSCO Dunes Acres","18-127-0011","AQS"
"01/02/2002","61","","SE POLICE STATION","17-031-0050","AQS"
"01/03/2002","103","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"01/04/2002","44","","FIRESTATION","17-031-1018","AQS"
"01/05/2002","44","","FIRESTATION","17-031-1018","AQS"
"01/06/2002","100","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"01/07/2002","60","","","18-127-0017","AQS"
"01/08/2002","52","","COOK COUNTY TRAILER","17-031-4002","AQS"
"01/09/2002","72","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/10/2002","55","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/11/2002","60","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"01/12/2002","87","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"01/13/2002","60","","COOK COUNTY TRAILER","17-031-4002","AQS"
"01/14/2002","29","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/15/2002","71","","","18-127-0017","AQS"
"01/16/2002","57","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"01/17/2002","46","","NIPSCO Dunes Acres","18-127-0011","AQS"
"01/18/2002","31","","NIPSCO Dunes Acres","18-127-0011","AQS"
"01/19/2002","96","","CTA BUILDING","17-031-0063","AQS"
"01/20/2002","37","","COOK COUNTY TRAILER","17-031-4002","AQS"
"01/21/2002","30","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/22/2002","84","","WATER PLANT WEST","17-197-0013","AQS"
"01/23/2002","51","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"01/24/2002","31","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/25/2002","62","","CTA BUILDING","17-031-0063","AQS"
"01/26/2002","36","","COOK COUNTY TRAILER","17-031-4002","AQS"
"01/27/2002","39","","COOK COUNTY TRAILER","17-031-4002","AQS"
"01/28/2002","61","","COOK COUNTY TRAILER","17-031-1601","AQS"
"01/29/2002","64","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"01/30/2002","64","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"01/31/2002","27","","NIPSCO Wheatfield","18-073-0002","AQS"
"02/01/2002","65","","FIRESTATION","17-031-1018","AQS"
"02/02/2002","56","","COOK COUNTY TRAILER","17-031-4002","AQS"
"02/03/2002","59","","NIPSCO Dunes Acres","18-127-0011","AQS"
"02/04/2002","47","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"02/05/2002","62","","CTA BUILDING","17-031-0063","AQS"
"02/06/2002","69","","CTA BUILDING","17-031-0063","AQS"
"02/07/2002","61","","COOK COUNTY TRAILER","17-031-1601","AQS"
"02/08/2002","62","","COOK COUNTY TRAILER","17-031-4002","AQS"
"02/09/2002","27","","EISENHOWER HS","17-031-2001","AQS"
"02/10/2002","33","","NIPSCO Dunes Acres","18-127-0011","AQS"
"02/11/2002","20","","EISENHOWER HS","17-031-2001","AQS"
"02/12/2002","74","","FIRESTATION","17-031-1018","AQS"
"02/13/2002","54","","WATER PLANT WEST","17-197-0013","AQS"
"02/14/2002","62","","COOK COUNTY TRAILER","17-031-4002","AQS"
"02/15/2002","47","","COOK COUNTY TRAILER","17-031-1601","AQS"
"02/16/2002","74","","FIRESTATION","17-031-1018","AQS"
"02/17/2002","67","","Portage- Hwy 12","18-127-0023","AQS"
"02/18/2002","67","","WATER PLANT WEST","17-197-0013","AQS"
"02/19/2002","29","","WATER PLANT WEST","17-197-0013","AQS"
"02/20/2002","16","","FIRESTATION","17-031-1018","AQS"
"02/21/2002","95","","Portage- Hwy 12","18-127-0023","AQS"
"02/22/2002","54","","FIRESTATION","17-031-1018","AQS"
"02/23/2002","72","","WATER PLANT WEST","17-197-0013","AQS"
"02/24/2002","112","","WATER PLANT WEST","17-197-0013","AQS"
"02/25/2002","30","","COOK COUNTY TRAILER","17-031-4002","AQS"
"02/26/2002","54","","","18-127-0017","AQS"
"02/27/2002","59","","FIRESTATION","17-031-1018","AQS"
"02/28/2002","39","","COOK COUNTY TRAILER","17-031-1601","AQS"
"03/01/2002","36","","","18-073-0003","AQS"
"03/02/2002","65","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"03/03/2002","62","","FIRESTATION","17-031-1018","AQS"
"03/04/2002","55","","COOK COUNTY TRAILER","17-031-1601","AQS"
"03/05/2002","70","","COOK COUNTY TRAILER","17-031-1601","AQS"
"03/06/2002","62","","COOK COUNTY TRAILER","17-031-1601","AQS"
"03/07/2002","34","","FIRESTATION","17-031-1018","AQS"
"03/08/2002","105","","WATER PLANT WEST","17-197-0013","AQS"
"03/09/2002","70","","WATER PLANT WEST","17-197-0013","AQS"
"03/10/2002","60","","NIPSCO Dunes Acres","18-127-0011","AQS"
"03/11/2002","66","","WATER PLANT WEST","17-197-0013","AQS"
"03/12/2002","85","","Portage- Hwy 12","18-127-0023","AQS"
"03/13/2002","37","","COOK COUNTY TRAILER","17-031-4002","AQS"
"03/14/2002","90","","WATER PLANT WEST","17-197-0013","AQS"
"03/15/2002","95","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/16/2002","77","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/17/2002","26","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/18/2002","59","","NIPSCO Dunes Acres","18-127-0011","AQS"
"03/19/2002","16","","COOK COUNTY TRAILER","17-031-4002","AQS"
"03/20/2002","114","","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","18-089-0022","AQS"
"03/21/2002","59","","","18-073-0003","AQS"
"03/22/2002","64","","COOK COUNTY TRAILER","17-031-1601","AQS"
"03/23/2002","82","","COOK COUNTY TRAILER","17-031-1601","AQS"
"03/24/2002","20","","HAMMOND CAAP- Hammond- 141st St.","18-089-2008","AQS"
"03/25/2002","47","","NIPSCO Wheatfield","18-073-0002","AQS"
"03/26/2002","50","","NIPSCO Wheatfield","18-073-0002","AQS"
