"Date","Carbon Monoxide AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/08/1991","24","","West Los Angeles","06-037-0113","AQS"
"05/09/1991","17","","Lynwood","06-037-1301","AQS"
"05/10/1991","18","","Lynwood","06-037-1301","AQS"
"05/11/1991","17","","Lynwood","06-037-1301","AQS"
"05/12/1991","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/13/1991","19","","Reseda","06-037-1201","AQS"
"05/14/1991","16","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/15/1991","34","","Lynwood","06-037-1301","AQS"
"05/16/1991","31","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/17/1991","19","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/18/1991","16","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/19/1991","22","","West Los Angeles","06-037-0113","AQS"
"05/20/1991","24","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/21/1991","15","","Lynwood","06-037-1301","AQS"
"05/22/1991","18","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/23/1991","24","","Pomona","06-037-1701","AQS"
"05/24/1991","40","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/25/1991","25","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/26/1991","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/27/1991","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/28/1991","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/29/1991","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"05/30/1991","23","","Long Beach (North)","06-037-4002","AQS"
"05/31/1991","19","","Hawthorne","06-037-5001","AQS"
"06/01/1991","16","","Lynwood","06-037-1301","AQS"
"06/02/1991","18","","West Los Angeles","06-037-0113","AQS"
"06/03/1991","34","","Pomona","06-037-1701","AQS"
"06/04/1991","30","","Pomona","06-037-1701","AQS"
"06/05/1991","13","","Pomona","06-037-1701","AQS"
"06/06/1991","19","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/07/1991","35","","Pomona","06-037-1701","AQS"
"06/08/1991","23","","Pomona","06-037-1701","AQS"
"06/09/1991","13","","Lynwood","06-037-1301","AQS"
"06/10/1991","24","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/11/1991","23","","Burbank","06-037-1002","AQS"
"06/12/1991","24","","Pomona","06-037-1701","AQS"
"06/13/1991","30","","Pomona","06-037-1701","AQS"
"06/14/1991","33","","Pomona","06-037-1701","AQS"
"06/15/1991","34","","Pomona","06-037-1701","AQS"
"06/16/1991","34","","Pomona","06-037-1701","AQS"
"06/17/1991","49","","Pomona","06-037-1701","AQS"
"06/18/1991","26","","Burbank","06-037-1002","AQS"
"06/19/1991","15","","Pomona","06-037-1701","AQS"
"06/20/1991","19","","Pomona","06-037-1701","AQS"
"06/21/1991","15","","Pomona","06-037-1701","AQS"
"06/22/1991","15","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/23/1991","19","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/24/1991","11","","Azusa","06-037-0002","AQS"
"06/25/1991","15","","Lynwood","06-037-1301","AQS"
"06/26/1991","18","","Hawthorne","06-037-5001","AQS"
"06/27/1991","15","","Azusa","06-037-0002","AQS"
"06/28/1991","13","","Long Beach (North)","06-037-4002","AQS"
"06/29/1991","16","","Los Angeles-North Main Street","06-037-1103","AQS"
"06/30/1991","26","","West Los Angeles","06-037-0113","AQS"
"07/01/1991","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/02/1991","33","","Pomona","06-037-1701","AQS"
"07/03/1991","24","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/04/1991","23","","Reseda","06-037-1201","AQS"
"07/05/1991","30","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/06/1991","24","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/07/1991","19","","Pasadena","06-037-2005","AQS"
"07/08/1991","30","","Burbank","06-037-1002","AQS"
"07/09/1991","19","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/10/1991","22","","Lynwood","06-037-1301","AQS"
"07/11/1991","20","","Pomona","06-037-1701","AQS"
"07/12/1991","23","","Pomona","06-037-1701","AQS"
"07/13/1991","24","","Pomona","06-037-1701","AQS"
"07/14/1991","17","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/15/1991","23","","Lynwood","06-037-1301","AQS"
"07/16/1991","23","","Lynwood","06-037-1301","AQS"
"07/17/1991","20","","Lynwood","06-037-1301","AQS"
"07/18/1991","15","","Burbank","06-037-1002","AQS"
"07/19/1991","15","","Burbank","06-037-1002","AQS"
"07/20/1991","20","","Lynwood","06-037-1301","AQS"
"07/21/1991","26","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/22/1991","19","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/23/1991","22","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/24/1991","23","","Anaheim (1010 Harbor Blvd)","06-059-0001","AQS"
"07/25/1991","23","","Anaheim (1010 Harbor Blvd)","06-059-0001","AQS"
"07/26/1991","18","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/27/1991","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/28/1991","35","","Los Angeles-North Main Street","06-037-1103","AQS"
"07/29/1991","39","","Burbank","06-037-1002","AQS"
"07/30/1991","38","","Burbank","06-037-1002","AQS"
"07/31/1991","34","","Azusa","06-037-0002","AQS"
"08/01/1991","28","","Azusa","06-037-0002","AQS"
"08/02/1991","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/03/1991","23","","Pasadena","06-037-2005","AQS"
"08/04/1991","13","","Lynwood","06-037-1301","AQS"
"08/05/1991","16","","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/06/1991","26","","Lancaster-Ponderosa St.","06-037-9002","AQS"
"08/07/1991","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/08/1991","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/09/1991","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/10/1991","26","","Burbank","06-037-1002","AQS"
"08/11/1991","30","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/12/1991","35","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/13/1991","26","","Reseda","06-037-1201","AQS"
"08/14/1991","23","","West Los Angeles","06-037-0113","AQS"
"08/15/1991","22","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/16/1991","23","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/17/1991","23","","Pasadena","06-037-2005","AQS"
"08/18/1991","18","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/19/1991","26","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/20/1991","27","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/21/1991","50","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/22/1991","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/23/1991","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/24/1991","24","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/25/1991","31","","Reseda","06-037-1201","AQS"
"08/26/1991","20","","Burbank","06-037-1002","AQS"
"08/27/1991","23","","Burbank","06-037-1002","AQS"
"08/28/1991","34","","Pomona","06-037-1701","AQS"
"08/29/1991","32","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/30/1991","49","","Los Angeles-North Main Street","06-037-1103","AQS"
"08/31/1991","38","","Reseda","06-037-1201","AQS"
"09/01/1991","31","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/02/1991","23","","Burbank","06-037-1002","AQS"
"09/03/1991","45","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/04/1991","30","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/05/1991","32","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/06/1991","23","","Azusa","06-037-0002","AQS"
"09/07/1991","24","","Pomona","06-037-1701","AQS"
"09/08/1991","27","","Pomona","06-037-1701","AQS"
"09/09/1991","15","","Lynwood","06-037-1301","AQS"
"09/10/1991","23","","Lynwood","06-037-1301","AQS"
"09/11/1991","33","","Lynwood","06-037-1301","AQS"
"09/12/1991","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/13/1991","26","","Burbank","06-037-1002","AQS"
"09/14/1991","23","","Azusa","06-037-0002","AQS"
"09/15/1991","23","","Azusa","06-037-0002","AQS"
"09/16/1991","47","","Pomona","06-037-1701","AQS"
"09/17/1991","62","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/18/1991","34","","Reseda","06-037-1201","AQS"
"09/19/1991","60","","Lynwood","06-037-1301","AQS"
"09/20/1991","50","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/21/1991","34","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/22/1991","47","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/23/1991","49","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/24/1991","60","","Lynwood","06-037-1301","AQS"
"09/25/1991","56","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/26/1991","47","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/27/1991","53","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/28/1991","42","","Los Angeles-North Main Street","06-037-1103","AQS"
"09/29/1991","31","","Reseda","06-037-1201","AQS"
"09/30/1991","45","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/01/1991","87","","Lynwood","06-037-1301","AQS"
"10/02/1991","103","","Lynwood","06-037-1301","AQS"
"10/03/1991","66","","Lynwood","06-037-1301","AQS"
"10/04/1991","35","","Reseda","06-037-1201","AQS"
"10/05/1991","39","","Reseda","06-037-1201","AQS"
"10/06/1991","35","","Pomona","06-037-1701","AQS"
"10/07/1991","69","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/08/1991","70","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/09/1991","74","","Burbank","06-037-1002","AQS"
"10/10/1991","79","","Lynwood","06-037-1301","AQS"
"10/11/1991","87","","Lynwood","06-037-1301","AQS"
"10/12/1991","45","","Lynwood","06-037-1301","AQS"
"10/13/1991","49","","Lynwood","06-037-1301","AQS"
"10/14/1991","49","","Los Angeles-North Main Street","06-037-1103","AQS"
"10/15/1991","65","","Burbank","06-037-1002","AQS"
"10/16/1991","59","","Reseda","06-037-1201","AQS"
"10/17/1991","51","","Reseda","06-037-1201","AQS"
"10/18/1991","86","","Lynwood","06-037-1301","AQS"
"10/19/1991","136","","Lynwood","06-037-1301","AQS"
"10/20/1991","65","","Reseda","06-037-1201","AQS"
"10/21/1991","33","","Lancaster-Ponderosa St.","06-037-9002","AQS"
"10/22/1991","24","","Lynwood","06-037-1301","AQS"
"10/23/1991","50","","Lynwood","06-037-1301","AQS"
"10/24/1991","52","","Lynwood","06-037-1301","AQS"
"10/25/1991","52","","Lynwood","06-037-1301","AQS"
"10/26/1991","35","","Lynwood","06-037-1301","AQS"
"10/27/1991","30","","Pomona","06-037-1701","AQS"
"10/28/1991","59","","Lynwood","06-037-1301","AQS"
"10/29/1991","63","","Lynwood","06-037-1301","AQS"
"10/30/1991","86","","Lynwood","06-037-1301","AQS"
"10/31/1991","99","","Hawthorne","06-037-5001","AQS"
"11/01/1991","89","","Reseda","06-037-1201","AQS"
"11/02/1991","121","","Lynwood","06-037-1301","AQS"
"11/03/1991","131","","Lynwood","06-037-1301","AQS"
"11/04/1991","166","","Lynwood","06-037-1301","AQS"
"11/05/1991","128","","Lynwood","06-037-1301","AQS"
"11/06/1991","142","","Lynwood","06-037-1301","AQS"
"11/07/1991","111","","Reseda","06-037-1201","AQS"
"11/08/1991","70","","Reseda","06-037-1201","AQS"
"11/09/1991","57","","Reseda","06-037-1201","AQS"
"11/10/1991","49","","Reseda","06-037-1201","AQS"
"11/11/1991","81","","Lynwood","06-037-1301","AQS"
"11/12/1991","135","","Lynwood","06-037-1301","AQS"
"11/13/1991","148","","Lynwood","06-037-1301","AQS"
"11/14/1991","59","","Pomona","06-037-1701","AQS"
"11/15/1991","89","","Lynwood","06-037-1301","AQS"
"11/16/1991","91","","Lynwood","06-037-1301","AQS"
"11/17/1991","86","","Lynwood","06-037-1301","AQS"
"11/18/1991","49","","Lynwood","06-037-1301","AQS"
"11/19/1991","99","","Lynwood","06-037-1301","AQS"
"11/20/1991","89","","Lynwood","06-037-1301","AQS"
"11/21/1991","170","","Lynwood","06-037-1301","AQS"
"11/22/1991","120","","Burbank","06-037-1002","AQS"
"11/23/1991","108","","Lynwood","06-037-1301","AQS"
"11/24/1991","91","","Lynwood","06-037-1301","AQS"
"11/25/1991","166","","Lynwood","06-037-1301","AQS"
"11/26/1991","202","","Lynwood","06-037-1301","AQS"
"11/27/1991","120","","Burbank","06-037-1002","AQS"
"11/28/1991","49","","Lynwood","06-037-1301","AQS"
"11/29/1991","47","","Lynwood","06-037-1301","AQS"
"11/30/1991","56","","Lynwood","06-037-1301","AQS"
"12/01/1991","79","","Lynwood","06-037-1301","AQS"
"12/02/1991","77","","Lynwood","06-037-1301","AQS"
"12/03/1991","96","","Burbank","06-037-1002","AQS"
"12/04/1991","101","","Burbank","06-037-1002","AQS"
"12/05/1991","140","","Reseda","06-037-1201","AQS"
"12/06/1991","168","","Reseda","06-037-1201","AQS"
"12/07/1991","145","","Reseda","06-037-1201","AQS"
"12/08/1991","74","","Lynwood","06-037-1301","AQS"
"12/09/1991","142","","Lynwood","06-037-1301","AQS"
"12/10/1991","145","","Lynwood","06-037-1301","AQS"
"12/11/1991","61","","Lynwood","06-037-1301","AQS"
"12/12/1991","82","","Burbank","06-037-1002","AQS"
"12/13/1991","142","","Reseda","06-037-1201","AQS"
"12/14/1991","148","","Reseda","06-037-1201","AQS"
"12/15/1991","101","","Lynwood","06-037-1301","AQS"
"12/16/1991","100","","Lynwood","06-037-1301","AQS"
"12/17/1991","103","","Lynwood","06-037-1301","AQS"
"12/18/1991","39","","Los Angeles-North Main Street","06-037-1103","AQS"
"12/19/1991","40","","Anaheim (1010 Harbor Blvd)","06-059-0001","AQS"
"12/20/1991","208","","Lynwood","06-037-1301","AQS"
"12/21/1991","214","","Lynwood","06-037-1301","AQS"
"12/22/1991","125","","Lynwood","06-037-1301","AQS"
"12/23/1991","60","","Hawthorne","06-037-5001","AQS"
"12/24/1991","109","","Lynwood","06-037-1301","AQS"
"12/25/1991","108","","Lynwood","06-037-1301","AQS"
"12/26/1991","106","","Reseda","06-037-1201","AQS"
"12/27/1991","108","","Burbank","06-037-1002","AQS"
"12/28/1991","39","","Hawthorne","06-037-5001","AQS"
"12/29/1991","39","","Hawthorne","06-037-5001","AQS"
"12/30/1991","87","","Lynwood","06-037-1301","AQS"
"12/31/1991","103","","Lynwood","06-037-1301","AQS"
"01/01/1992","61","","Costa Mesa","06-059-1003","AQS"
"01/02/1992","62","","Costa Mesa","06-059-1003","AQS"
"01/03/1992","49","","Hawthorne","06-037-5001","AQS"
"01/04/1992","47","","Hawthorne","06-037-5001","AQS"
"01/05/1992","26","","Lynwood","06-037-1301","AQS"
"01/06/1992","63","","Lynwood","06-037-1301","AQS"
"01/07/1992","76","","Lynwood","06-037-1301","AQS"
"01/08/1992","145","","Lynwood","06-037-1301","AQS"
"01/09/1992","183","","Lynwood","06-037-1301","AQS"
"01/10/1992","181","","Lynwood","06-037-1301","AQS"
"01/11/1992","126","","Lynwood","06-037-1301","AQS"
"01/12/1992","82","","Lynwood","06-037-1301","AQS"
"01/13/1992","92","","Lynwood","06-037-1301","AQS"
"01/14/1992","161","","Lynwood","06-037-1301","AQS"
"01/15/1992","207","","Lynwood","06-037-1301","AQS"
"01/16/1992","142","","Lynwood","06-037-1301","AQS"
"01/17/1992","92","","Burbank","06-037-1002","AQS"
"01/18/1992","118","","Burbank","06-037-1002","AQS"
"01/19/1992","135","","Lynwood","06-037-1301","AQS"
"01/20/1992","123","","Lynwood","06-037-1301","AQS"
"01/21/1992","71","","Lynwood","06-037-1301","AQS"
"01/22/1992","108","","Hawthorne","06-037-5001","AQS"
"01/23/1992","97","","La Habra","06-059-5001","AQS"
"01/24/1992","99","","Lynwood","06-037-1301","AQS"
"01/25/1992","143","","Lynwood","06-037-1301","AQS"
"01/26/1992","103","","Burbank","06-037-1002","AQS"
"01/27/1992","108","","Lynwood","06-037-1301","AQS"
"01/28/1992","181","","Lynwood","06-037-1301","AQS"
"01/29/1992","153","","Lynwood","06-037-1301","AQS"
"01/30/1992","118","","Lynwood","06-037-1301","AQS"
"01/31/1992","89","","Anaheim (1010 Harbor Blvd)","06-059-0001","AQS"
"02/01/1992","85","","Lynwood","06-037-1301","AQS"
"02/02/1992","70","","Lynwood","06-037-1301","AQS"
"02/03/1992","171","","Lynwood","06-037-1301","AQS"
"02/04/1992","90","","Lynwood","06-037-1301","AQS"
"02/05/1992","76","","Reseda","06-037-1201","AQS"
"02/06/1992","28","","Hawthorne","06-037-5001","AQS"
"02/07/1992","50","","Lynwood","06-037-1301","AQS"
"02/08/1992","80","","Lynwood","06-037-1301","AQS"
"02/09/1992","56","","Lynwood","06-037-1301","AQS"
"02/10/1992","31","","Hawthorne","06-037-5001","AQS"
"02/11/1992","35","","Pomona","06-037-1701","AQS"
"02/12/1992","35","","Pomona","06-037-1701","AQS"
