"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/02/2001","70","","CANAL STREET","36-061-0062","AQS"
"11/03/2001","52","","HEMPSTEAD","36-059-0008","AQS"
"11/04/2001","40","","IS 52","36-005-0110","AQS"
"11/05/2001","22","","IS 52","36-005-0110","AQS"
"11/06/2001","30","","PS 59","36-061-0056","AQS"
"11/07/2001","50","","Elizabeth Lab","34-039-0004","AQS"
"11/08/2001","71","","Elizabeth Lab","34-039-0004","AQS"
"11/09/2001","51","","PS 59","36-061-0056","AQS"
"11/10/2001","60","","CANAL STREET","36-061-0062","AQS"
"11/11/2001","37","","IS 52","36-005-0110","AQS"
"11/12/2001","58","","QUEENS COLLEGE 2","36-081-0124","AQS"
"11/13/2001","67","","Elizabeth Lab","34-039-0004","AQS"
"11/14/2001","80","","CANAL STREET","36-061-0062","AQS"
"11/15/2001","118","","PS 214","36-081-0096","AQS"
"11/16/2001","87","","CANAL STREET","36-061-0062","AQS"
"11/17/2001","32","","Rahway","34-039-2003","AQS"
"11/18/2001","67","","QUEENS COLLEGE 2","36-081-0124","AQS"
"11/19/2001","67","","Elizabeth Lab","34-039-0004","AQS"
"11/20/2001","23","","IS 52","36-005-0110","AQS"
"11/21/2001","56","","BOTANICAL GARDEN","36-005-0083","AQS"
"11/22/2001","77","","Rahway","34-039-2003","AQS"
"11/23/2001","108","","Elizabeth Lab","34-039-0004","AQS"
"11/24/2001","79","","MAMARONECK","36-119-1002","AQS"
"11/25/2001","29","","CANAL STREET","36-061-0062","AQS"
"11/26/2001","57","","CANAL STREET","36-061-0062","AQS"
"11/27/2001","64","","Chester","34-027-3001","AQS"
"11/28/2001","79","","CANAL STREET","36-061-0062","AQS"
"11/29/2001","65","","CANAL STREET","36-061-0062","AQS"
"11/30/2001","84","","MORRISANIA","36-005-0080","AQS"
"12/01/2001","52","","CANAL STREET","36-061-0062","AQS"
"12/02/2001","54","","IS 52","36-005-0110","AQS"
"12/03/2001","92","","Elizabeth Lab","34-039-0004","AQS"
"12/04/2001","93","","CANAL STREET","36-061-0062","AQS"
"12/05/2001","76","","IS 52","36-005-0110","AQS"
"12/06/2001","72","","PS 59","36-061-0056","AQS"
"12/07/2001","42","","Elizabeth Lab","34-039-0004","AQS"
"12/08/2001","51","","Elizabeth Lab","34-039-0004","AQS"
"12/09/2001","52","","POUGHKEEPSIE HIGH SCHOOL","36-027-1004","AQS"
"12/10/2001","60","","Elizabeth Lab","34-039-0004","AQS"
"12/11/2001","67","","Elizabeth Lab","34-039-0004","AQS"
"12/12/2001","74","","Elizabeth Lab","34-039-0004","AQS"
"12/13/2001","90","","QUEENS COLLEGE 2","36-081-0124","AQS"
"12/14/2001","73","","Elizabeth Lab","34-039-0004","AQS"
"12/15/2001","30","","Elizabeth Lab","34-039-0004","AQS"
"12/16/2001","33","","IS 52","36-005-0110","AQS"
"12/17/2001","56","","IS 52","36-005-0110","AQS"
"12/18/2001","44","","PS 59","36-061-0056","AQS"
"12/19/2001","48","","IS 52","36-005-0110","AQS"
"12/20/2001","47","","IS 52","36-005-0110","AQS"
"12/21/2001","31","","PS 59","36-061-0056","AQS"
"12/22/2001","44","","Rahway","34-039-2003","AQS"
"12/23/2001","72","","Rahway","34-039-2003","AQS"
"12/24/2001","59","","IS 52","36-005-0110","AQS"
"12/25/2001","38","","Rahway","34-039-2003","AQS"
"12/26/2001","56","","Elizabeth Lab","34-039-0004","AQS"
"12/27/2001","71","","PS 29","36-081-0094","AQS"
"12/28/2001","63","","Elizabeth Lab","34-039-0004","AQS"
"12/29/2001","54","","IS 52","36-005-0110","AQS"
"12/30/2001","54","","PS 59","36-061-0056","AQS"
"12/31/2001","59","","Elizabeth Lab","34-039-0004","AQS"
"01/01/2002","52","","IS 52","36-005-0110","AQS"
"01/02/2002","51","","Jersey City Firehouse","34-017-1003","AQS"
"01/03/2002","59","","QUEENS COLLEGE 2","36-081-0124","AQS"
"01/04/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"01/05/2002","87","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"01/06/2002","96","","IS 52","36-005-0110","AQS"
"01/07/2002","45","","IS 52","36-005-0110","AQS"
"01/08/2002","65","","Jersey City Firehouse","34-017-1003","AQS"
"01/09/2002","74","","IS 52","36-005-0110","AQS"
"01/10/2002","84","","Elizabeth Lab","34-039-0004","AQS"
"01/11/2002","77","","Elizabeth Lab","34-039-0004","AQS"
"01/12/2002","52","","PS 214","36-081-0096","AQS"
"01/13/2002","31","","Elizabeth Lab","34-039-0004","AQS"
"01/14/2002","57","","Union City","34-017-2002","AQS"
"01/15/2002","71","","Elizabeth Lab","34-039-0004","AQS"
"01/16/2002","34","","Elizabeth Lab","34-039-0004","AQS"
"01/17/2002","71","","PS 59","36-061-0056","AQS"
"01/18/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"01/19/2002","63","","Elizabeth Lab","34-039-0004","AQS"
"01/20/2002","70","","PS 59","36-061-0056","AQS"
"01/21/2002","101","","Rahway","34-039-2003","AQS"
"01/22/2002","57","","QUEENS COLLEGE 2","36-081-0124","AQS"
"01/23/2002","67","","IS 52","36-005-0110","AQS"
"01/24/2002","69","","IS 52","36-005-0110","AQS"
"01/25/2002","29","","Elizabeth Lab","34-039-0004","AQS"
"01/26/2002","59","","Chester","34-027-3001","AQS"
"01/27/2002","64","","QUEENS COLLEGE 2","36-081-0124","AQS"
"01/28/2002","77","","Elizabeth Lab","34-039-0004","AQS"
"01/29/2002","83","","Elizabeth Lab","34-039-0004","AQS"
"01/30/2002","59","","IS 52","36-005-0110","AQS"
"01/31/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"02/01/2002","64","","Elizabeth Lab","34-039-0004","AQS"
"02/02/2002","33","","Rahway","34-039-2003","AQS"
"02/03/2002","54","","Rahway","34-039-2003","AQS"
"02/04/2002","63","","BOTANICAL GARDEN","36-005-0083","AQS"
"02/05/2002","29","","Elizabeth Lab","34-039-0004","AQS"
"02/06/2002","67","","IS 52","36-005-0110","AQS"
"02/07/2002","113","","QUEENS COLLEGE 2","36-081-0124","AQS"
"02/08/2002","71","","Elizabeth Lab","34-039-0004","AQS"
"02/09/2002","58","","Elizabeth Lab","34-039-0004","AQS"
"02/10/2002","56","","MORRISANIA","36-005-0080","AQS"
"02/11/2002","19","","Elizabeth Lab","34-039-0004","AQS"
"02/12/2002","49","","Elizabeth Lab","34-039-0004","AQS"
"02/13/2002","41","","PS 59","36-061-0056","AQS"
"02/14/2002","56","","IS 52","36-005-0110","AQS"
"02/15/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"02/16/2002","76","","MORRISANIA","36-005-0080","AQS"
"02/17/2002","45","","IS 52","36-005-0110","AQS"
"02/18/2002","23","","IS 52","36-005-0110","AQS"
"02/19/2002","68","","IS 52","36-005-0110","AQS"
"02/20/2002","78","","IS 52","36-005-0110","AQS"
"02/21/2002","60","","IS 52","36-005-0110","AQS"
"02/22/2002","54","","PS 59","36-061-0056","AQS"
"02/23/2002","37","","IS 52","36-005-0110","AQS"
"02/24/2002","53","","Rahway","34-039-2003","AQS"
"02/25/2002","70","","TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY","34-013-0016","AQS"
"02/26/2002","64","","Elizabeth Lab","34-039-0004","AQS"
"02/27/2002","33","","IS 52","36-005-0110","AQS"
"02/28/2002","39","","Elizabeth Lab","34-039-0004","AQS"
"03/01/2002","64","","QUEENS COLLEGE 2","36-081-0124","AQS"
"03/02/2002","73","","IS 52","36-005-0110","AQS"
"03/03/2002","55","","MORRISANIA","36-005-0080","AQS"
"03/04/2002","28","","Rahway","34-039-2003","AQS"
"03/05/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"03/06/2002","73","","PS 59","36-061-0056","AQS"
"03/07/2002","77","","IS 52","36-005-0110","AQS"
"03/08/2002","98","","IS 52","36-005-0110","AQS"
"03/09/2002","73","","Elizabeth Lab","34-039-0004","AQS"
"03/10/2002","23","","IS 52","36-005-0110","AQS"
"03/11/2002","35","","IS 52","36-005-0110","AQS"
"03/12/2002","78","","Union City","34-017-2002","AQS"
"03/13/2002","75","","Elizabeth Lab","34-039-0004","AQS"
"03/14/2002","73","","IS 52","36-005-0110","AQS"
"03/15/2002","120","","Elizabeth Lab","34-039-0004","AQS"
"03/16/2002","77","","IS 52","36-005-0110","AQS"
"03/17/2002","40","","Rahway","34-039-2003","AQS"
"03/18/2002","46","","PS 59","36-061-0056","AQS"
"03/19/2002","64","","Elizabeth Lab","34-039-0004","AQS"
"03/20/2002","34","","IS 52","36-005-0110","AQS"
"03/21/2002","59","","PS 59","36-061-0056","AQS"
"03/22/2002","26","","IS 52","36-005-0110","AQS"
"03/23/2002","58","","Elizabeth Lab","34-039-0004","AQS"
"03/24/2002","64","","PS 59","36-061-0056","AQS"
"03/25/2002","56","","Elizabeth Lab","34-039-0004","AQS"
"03/26/2002","38","","IS 52","36-005-0110","AQS"
"03/27/2002","55","","PS 59","36-061-0056","AQS"
"03/28/2002","45","","IS 52","36-005-0110","AQS"
"03/29/2002","58","","Elizabeth Lab","34-039-0004","AQS"
"03/30/2002","57","","PS 19","36-061-0128","AQS"
"03/31/2002","41","","IS 52","36-005-0110","AQS"
"04/01/2002","41","","IS 52","36-005-0110","AQS"
"04/02/2002","63","","Elizabeth Lab","34-039-0004","AQS"
"04/03/2002","57","","IS 52","36-005-0110","AQS"
"04/04/2002","28","","IS 52","36-005-0110","AQS"
"04/05/2002","52","","IS 52","36-005-0110","AQS"
"04/06/2002","33","","IS 52","36-005-0110","AQS"
"04/07/2002","30","","IS 52","36-005-0110","AQS"
"04/08/2002","66","","Elizabeth Lab","34-039-0004","AQS"
"04/09/2002","53","","IS 52","36-005-0110","AQS"
"04/10/2002","44","","Elizabeth Lab","34-039-0004","AQS"
"04/11/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"04/12/2002","56","","IS 52","36-005-0110","AQS"
"04/13/2002","46","","IS 52","36-005-0110","AQS"
"04/14/2002","53","","","36-047-0076","AQS"
"04/15/2002","58","","IS 52","36-005-0110","AQS"
"04/16/2002","79","","Elizabeth Lab","34-039-0004","AQS"
"04/17/2002","95","","Jersey City Firehouse","34-017-1003","AQS"
"04/18/2002","70","","Rahway","34-039-2003","AQS"
"04/19/2002","99","","IS 52","36-005-0110","AQS"
"04/20/2002","54","","QUEENS COLLEGE 2","36-081-0124","AQS"
"04/21/2002","24","","IS 52","36-005-0110","AQS"
"04/22/2002","40","","IS 52","36-005-0110","AQS"
"04/23/2002","34","","PS 59","36-061-0056","AQS"
"04/24/2002","47","","QUEENS COLLEGE 2","36-081-0124","AQS"
"04/25/2002","30","","Rahway","34-039-2003","AQS"
"04/26/2002","42","","Elizabeth Lab","34-039-0004","AQS"
"04/27/2002","49","","IS 52","36-005-0110","AQS"
"04/28/2002","70","","Elizabeth Lab","34-039-0004","AQS"
"04/29/2002","43","","PS 59","36-061-0056","AQS"
"04/30/2002","52","","IS 52","36-005-0110","AQS"
"05/01/2002","47","","IS 52","36-005-0110","AQS"
"05/02/2002","95","","Elizabeth Lab","34-039-0004","AQS"
"05/03/2002","45","","PS 59","36-061-0056","AQS"
"05/04/2002","30","","Elizabeth Lab","34-039-0004","AQS"
"05/05/2002","52","","Chester","34-027-3001","AQS"
"05/06/2002","58","","IS 52","36-005-0110","AQS"
"05/07/2002","61","","Elizabeth Lab","34-039-0004","AQS"
"05/08/2002","59","","Chester","34-027-3001","AQS"
"05/09/2002","38","","IS 52","36-005-0110","AQS"
"05/10/2002","44","","IS 52","36-005-0110","AQS"
"05/11/2002","45","","Elizabeth Lab","34-039-0004","AQS"
"05/12/2002","58","","Elizabeth Lab","34-039-0004","AQS"
"05/13/2002","53","","Elizabeth Lab","34-039-0004","AQS"
"05/14/2002","35","","Chester","34-027-3001","AQS"
"05/15/2002","25","","IS 52","36-005-0110","AQS"
"05/16/2002","59","","Elizabeth Lab","34-039-0004","AQS"
"05/17/2002","63","","Toms River","34-029-2002","AQS"
"05/18/2002","18","","Elizabeth Lab","34-039-0004","AQS"
"05/19/2002","22","","Rahway","34-039-2003","AQS"
"05/20/2002","49","","Chester","34-027-3001","AQS"
"05/21/2002","22","","Elizabeth Lab","34-039-0004","AQS"
"05/22/2002","30","","Elizabeth Lab","34-039-0004","AQS"
"05/23/2002","67","","Chester","34-027-3001","AQS"
"05/24/2002","78","","Elizabeth Lab","34-039-0004","AQS"
"05/25/2002","26","","Elizabeth Lab","34-039-0004","AQS"
"05/26/2002","63","","Chester","34-027-3001","AQS"
"05/27/2002","67","","Elizabeth Lab","34-039-0004","AQS"
"05/28/2002","70","","Elizabeth Lab","34-039-0004","AQS"
"05/29/2002","75","","Elizabeth Lab","34-039-0004","AQS"
"05/30/2002","62","","Elizabeth Lab","34-039-0004","AQS"
"05/31/2002","68","","Elizabeth Lab","34-039-0004","AQS"
"06/01/2002","67","","Toms River","34-029-2002","AQS"
"06/02/2002","53","","Rahway","34-039-2003","AQS"
"06/03/2002","23","","IS 52","36-005-0110","AQS"
"06/04/2002","49","","Elizabeth Lab","34-039-0004","AQS"
"06/05/2002","70","","Elizabeth Lab","34-039-0004","AQS"
"06/06/2002","53","","Elizabeth Lab","34-039-0004","AQS"
"06/07/2002","35","","Elizabeth Lab","34-039-0004","AQS"
"06/08/2002","35","","Elizabeth Lab","34-039-0004","AQS"
"06/09/2002","67","","IS 52","36-005-0110","AQS"
"06/10/2002","125","","RICHMOND POST OFFICE","36-085-0055","AQS"
"06/11/2002","118","","Elizabeth Lab","34-039-0004","AQS"
"06/12/2002","95","","IS 52","36-005-0110","AQS"
"06/13/2002","110","","RICHMOND POST OFFICE","36-085-0055","AQS"
"06/14/2002","37","","Elizabeth Lab","34-039-0004","AQS"
"06/15/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"06/16/2002","57","","PS 59","36-061-0056","AQS"
"06/17/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"06/18/2002","53","","Elizabeth Lab","34-039-0004","AQS"
"06/19/2002","77","","Elizabeth Lab","34-039-0004","AQS"
"06/20/2002","75","","Elizabeth Lab","34-039-0004","AQS"
"06/21/2002","60","","Elizabeth Lab","34-039-0004","AQS"
"06/22/2002","88","","NEWBURGH","36-071-0002","AQS"
"06/23/2002","85","","IS 52","36-005-0110","AQS"
"06/24/2002","102","","QUEENS COLLEGE 2","36-081-0124","AQS"
"06/25/2002","86","","Toms River","34-029-2002","AQS"
"06/26/2002","118","","IS 52","36-005-0110","AQS"
"06/27/2002","75","","IS 52","36-005-0110","AQS"
"06/28/2002","59","","PS 59","36-061-0056","AQS"
"06/29/2002","48","","Elizabeth Lab","34-039-0004","AQS"
"06/30/2002","67","","Elizabeth Lab","34-039-0004","AQS"
"07/01/2002","93","","NEWBURGH","36-071-0002","AQS"
"07/02/2002","122","","IS 52","36-005-0110","AQS"
"07/03/2002","97","","Elizabeth Lab","34-039-0004","AQS"
"07/04/2002","91","","","36-103-0001","AQS"
"07/05/2002","35","","IS 52","36-005-0110","AQS"
"07/06/2002","107","","IS 52","36-005-0110","AQS"
"07/07/2002","167","","New Brunswick","34-023-0006","AQS"
"07/08/2002","153","","Elizabeth Lab","34-039-0004","AQS"
"07/09/2002","147","","Elizabeth Lab","34-039-0004","AQS"
"07/10/2002","76","","HEMPSTEAD","36-059-0008","AQS"
"07/11/2002","19","","IS 52","36-005-0110","AQS"
"07/12/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"07/13/2002","57","","Morristown Amb Squad","34-027-0004","AQS"
"07/14/2002","55","","Elizabeth Lab","34-039-0004","AQS"
"07/15/2002","85","","Elizabeth Lab","34-039-0004","AQS"
"07/16/2002","62","","Toms River","34-029-2002","AQS"
"07/17/2002","71","","Elizabeth Lab","34-039-0004","AQS"
"07/18/2002","120","","Elizabeth Lab","34-039-0004","AQS"
"07/19/2002","137","","Toms River","34-029-2002","AQS"
"07/20/2002","72","","IS 52","36-005-0110","AQS"
"07/21/2002","56","","Elizabeth Lab","34-039-0004","AQS"
"07/22/2002","78","","Morristown Amb Squad","34-027-0004","AQS"
"07/23/2002","82","","IS 52","36-005-0110","AQS"
"07/24/2002","42","","Elizabeth Lab","34-039-0004","AQS"
"07/25/2002","35","","Elizabeth Lab","34-039-0004","AQS"
"07/26/2002","30","","Elizabeth Lab","34-039-0004","AQS"
"07/27/2002","49","","IS 52","36-005-0110","AQS"
"07/28/2002","106","","IS 52","36-005-0110","AQS"
"07/29/2002","90","","Elizabeth Lab","34-039-0004","AQS"
"07/30/2002","67","","IS 52","36-005-0110","AQS"
"07/31/2002","55","","Elizabeth Lab","34-039-0004","AQS"
"08/01/2002","76","","Elizabeth Lab","34-039-0004","AQS"
"08/02/2002","94","","Elizabeth Lab","34-039-0004","AQS"
"08/03/2002","82","","New Brunswick","34-023-0006","AQS"
"08/04/2002","83","","Elizabeth Lab","34-039-0004","AQS"
"08/05/2002","91","","Elizabeth Lab","34-039-0004","AQS"
"08/06/2002","38","","New Brunswick","34-023-0006","AQS"
"08/07/2002","16","","Elizabeth Lab","34-039-0004","AQS"
"08/08/2002","25","","Elizabeth Lab","34-039-0004","AQS"
"08/09/2002","36","","PS 19","36-061-0128","AQS"
"08/10/2002","53","","IS 52","36-005-0110","AQS"
"08/11/2002","58","","IS 52","36-005-0110","AQS"
"08/12/2002","121","","Chester","34-027-3001","AQS"
"08/13/2002","132","","IS 52","36-005-0110","AQS"
"08/14/2002","122","","Elizabeth Lab","34-039-0004","AQS"
"08/15/2002","68","","Elizabeth Lab","34-039-0004","AQS"
"08/16/2002","75","","Elizabeth Lab","34-039-0004","AQS"
"08/17/2002","82","","QUEENS COLLEGE 2","36-081-0124","AQS"
"08/18/2002","112","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"08/19/2002","64","","Elizabeth Lab","34-039-0004","AQS"
"08/20/2002","52","","IS 52","36-005-0110","AQS"
"08/21/2002","53","","New Brunswick","34-023-0006","AQS"
"08/22/2002","48","","IS 52","36-005-0110","AQS"
"08/23/2002","62","","Elizabeth Lab","34-039-0004","AQS"
"08/24/2002","54","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"08/25/2002","41","","IS 52","36-005-0110","AQS"
"08/26/2002","58","","QUEENS COLLEGE 2","36-081-0124","AQS"
"08/27/2002","65","","Elizabeth Lab","34-039-0004","AQS"
"08/28/2002","43","","Elizabeth Lab","34-039-0004","AQS"
"08/29/2002","22","","Elizabeth Lab","34-039-0004","AQS"
"08/30/2002","38","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"08/31/2002","43","","IS 52","36-005-0110","AQS"
"09/01/2002","29","","Elizabeth Lab","34-039-0004","AQS"
"09/02/2002","23","","BOTANICAL GARDEN","36-005-0083","AQS"
"09/03/2002","56","","Elizabeth Lab","34-039-0004","AQS"
"09/04/2002","71","","IS 52","36-005-0110","AQS"
"09/05/2002","35","","Elizabeth Lab","34-039-0004","AQS"
"09/06/2002","34","","Elizabeth Lab","34-039-0004","AQS"
"09/07/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"09/08/2002","60","","Paterson","34-031-0005","AQS"
"09/09/2002","78","","Elizabeth Lab","34-039-0004","AQS"
"09/10/2002","64","","Elizabeth Lab","34-039-0004","AQS"
"09/11/2002","45","","PS 59","36-061-0056","AQS"
"09/12/2002","21","","Elizabeth Lab","34-039-0004","AQS"
"09/13/2002","54","","IS 52","36-005-0110","AQS"
"09/14/2002","71","","NEWBURGH","36-071-0002","AQS"
"09/15/2002","51","","IS 52","36-005-0110","AQS"
"09/16/2002","60","","Elizabeth Lab","34-039-0004","AQS"
"09/17/2002","57","","Jersey City Firehouse","34-017-1003","AQS"
"09/18/2002","55","","Elizabeth Lab","34-039-0004","AQS"
"09/19/2002","55","","Elizabeth Lab","34-039-0004","AQS"
"09/20/2002","59","","Elizabeth Lab","34-039-0004","AQS"
"09/21/2002","57","","POUGHKEEPSIE HIGH SCHOOL","36-027-1004","AQS"
"09/22/2002","25","","IS 52","36-005-0110","AQS"
"09/23/2002","38","","PS 314","36-047-0052","AQS"
"09/24/2002","34","","Elizabeth Lab","34-039-0004","AQS"
"09/25/2002","34","","IS 52","36-005-0110","AQS"
"09/26/2002","54","","Elizabeth Lab","34-039-0004","AQS"
"09/27/2002","36","","Elizabeth Lab","34-039-0004","AQS"
"09/28/2002","38","","Elizabeth Lab","34-039-0004","AQS"
"09/29/2002","45","","New Brunswick","34-023-0006","AQS"
"09/30/2002","50","","Elizabeth Lab","34-039-0004","AQS"
"10/01/2002","69","","Elizabeth Lab","34-039-0004","AQS"
"10/02/2002","101","","Elizabeth Lab","34-039-0004","AQS"
"10/03/2002","84","","Elizabeth Lab","34-039-0004","AQS"
"10/04/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"10/05/2002","65","","PS 59","36-061-0056","AQS"
"10/06/2002","23","","IS 52","36-005-0110","AQS"
"10/07/2002","46","","IS 52","36-005-0110","AQS"
"10/08/2002","41","","Elizabeth Lab","34-039-0004","AQS"
"10/09/2002","45","","Elizabeth Lab","34-039-0004","AQS"
"10/10/2002","38","","Elizabeth Lab","34-039-0004","AQS"
"10/11/2002","46","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"10/12/2002","16","","Elizabeth Lab","34-039-0004","AQS"
"10/13/2002","33","","IS 52","36-005-0110","AQS"
"10/14/2002","32","","TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY","34-013-0016","AQS"
"10/15/2002","37","","Elizabeth Lab","34-039-0004","AQS"
"10/16/2002","18","","Elizabeth Lab","34-039-0004","AQS"
"10/17/2002","51","","Elizabeth Lab","34-039-0004","AQS"
"10/18/2002","38","","Elizabeth Lab","34-039-0004","AQS"
"10/19/2002","59","","Elizabeth Lab","34-039-0004","AQS"
"10/20/2002","37","","Rahway","34-039-2003","AQS"
"10/21/2002","35","","IS 52","36-005-0110","AQS"
"10/22/2002","49","","Elizabeth Lab","34-039-0004","AQS"
"10/23/2002","60","","PS 59","36-061-0056","AQS"
"10/24/2002","35","","IS 52","36-005-0110","AQS"
"10/25/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"10/26/2002","49","","NEWARK-WILLIS CENTER","34-013-0015","AQS"
"10/27/2002","41","","Elizabeth Lab","34-039-0004","AQS"
"10/28/2002","39","","Elizabeth Lab","34-039-0004","AQS"
"10/29/2002","39","","Elizabeth Lab","34-039-0004","AQS"
"10/30/2002","30","","Elizabeth Lab","34-039-0004","AQS"
"10/31/2002","44","","IS 52","36-005-0110","AQS"
"11/01/2002","61","","PS 59","36-061-0056","AQS"
"11/02/2002","51","","Elizabeth Lab","34-039-0004","AQS"
"11/03/2002","41","","Elizabeth Lab","34-039-0004","AQS"
"11/04/2002","82","","Elizabeth Lab","34-039-0004","AQS"
"11/05/2002","58","","PS 314","36-047-0052","AQS"
"11/06/2002","28","","IS 52","36-005-0110","AQS"
"11/07/2002","43","","Elizabeth Lab","34-039-0004","AQS"
"11/08/2002","58","","IS 52","36-005-0110","AQS"
"11/09/2002","78","","IS 52","36-005-0110","AQS"
"11/10/2002","61","","IS 52","36-005-0110","AQS"
"11/11/2002","52","","Elizabeth Lab","34-039-0004","AQS"
"11/12/2002","55","","Elizabeth Lab","34-039-0004","AQS"
"11/13/2002","42","","PS 59","36-061-0056","AQS"
"11/14/2002","72","","Elizabeth Lab","34-039-0004","AQS"
"11/15/2002","71","","Elizabeth Lab","34-039-0004","AQS"
"11/16/2002","49","","CANAL STREET","36-061-0062","AQS"
"11/17/2002","21","","IS 52","36-005-0110","AQS"
"11/18/2002","27","","Elizabeth Lab","34-039-0004","AQS"
"11/19/2002","68","","Elizabeth Lab","34-039-0004","AQS"
"11/20/2002","90","","QUEENS COLLEGE 2","36-081-0124","AQS"
"11/21/2002","114","","Elizabeth Lab","34-039-0004","AQS"
"11/22/2002","83","","Elizabeth Lab","34-039-0004","AQS"
"11/23/2002","22","","IS 52","36-005-0110","AQS"
"11/24/2002","57","","Elizabeth Lab","34-039-0004","AQS"
"11/25/2002","98","","TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY","34-013-0016","AQS"
"11/26/2002","53","","Elizabeth Lab","34-039-0004","AQS"
"11/27/2002","31","","IS 52","36-005-0110","AQS"
"11/28/2002","81","","MAMARONECK","36-119-1002","AQS"
"11/29/2002","69","","IS 52","36-005-0110","AQS"
"11/30/2002","58","","IS 52","36-005-0110","AQS"
"12/01/2002","28","","PS 19","36-061-0128","AQS"
"12/02/2002","60","","IS 52","36-005-0110","AQS"
"12/03/2002","26","","IS 52","36-005-0110","AQS"
"12/04/2002","64","","Jersey City Firehouse","34-017-1003","AQS"
"12/05/2002","58","","Elizabeth Lab","34-039-0004","AQS"
"12/06/2002","60","","IS 52","36-005-0110","AQS"
"12/07/2002","107","","Elizabeth Lab","34-039-0004","AQS"
"12/08/2002","75","","IS 52","36-005-0110","AQS"
"12/09/2002","50","","IS 52","36-005-0110","AQS"
"12/10/2002","108","","QUEENS COLLEGE 2","36-081-0124","AQS"
"12/11/2002","72","","Elizabeth Lab","34-039-0004","AQS"
"12/12/2002","27","","IS 52","36-005-0110","AQS"
"12/13/2002","92","","Elizabeth Lab","34-039-0004","AQS"
"12/14/2002","32","","Elizabeth Lab","34-039-0004","AQS"
"12/15/2002","50","","Elizabeth Lab","34-039-0004","AQS"
"12/16/2002","57","","PS 59","36-061-0056","AQS"
"12/17/2002","31","","IS 52","36-005-0110","AQS"
"12/18/2002","72","","QUEENS COLLEGE 2","36-081-0124","AQS"
"12/19/2002","89","","MORRISANIA","36-005-0080","AQS"
"12/20/2002","44","","IS 52","36-005-0110","AQS"
"12/21/2002","40","","Elizabeth Lab","34-039-0004","AQS"
"12/22/2002","59","","PS 59","36-061-0056","AQS"
"12/23/2002","46","","Elizabeth Lab","34-039-0004","AQS"
"12/24/2002","37","","IS 52","36-005-0110","AQS"
"12/25/2002","38","","CANAL STREET","36-061-0062","AQS"
"12/26/2002","28","","Toms River","34-029-2002","AQS"
"12/27/2002","51","","IS 52","36-005-0110","AQS"
"12/28/2002","76","","PS 59","36-061-0056","AQS"
"12/29/2002","64","","IS 52","36-005-0110","AQS"
"12/30/2002","49","","Elizabeth Lab","34-039-0004","AQS"
"12/31/2002","99","","MORRISANIA","36-005-0080","AQS"
"01/01/2003","75","","IS 52","36-005-0110","AQS"
"01/02/2003","38","","IS 52","36-005-0110","AQS"
"01/03/2003","57","","Elizabeth Lab","34-039-0004","AQS"
"01/04/2003","28","","IS 52","36-005-0110","AQS"
"01/05/2003","59","","IS 52","36-005-0110","AQS"
"01/06/2003","79","","PS 314","36-047-0052","AQS"
"01/07/2003","49","","IS 52","36-005-0110","AQS"
"01/08/2003","63","","IS 52","36-005-0110","AQS"
"01/09/2003","60","","Elizabeth Lab","34-039-0004","AQS"
"01/10/2003","35","","IS 52","36-005-0110","AQS"
"01/11/2003","29","","IS 52","36-005-0110","AQS"
"01/12/2003","52","","PS 59","36-061-0056","AQS"
"01/13/2003","59","","Elizabeth Lab","34-039-0004","AQS"
"01/14/2003","26","","IS 52","36-005-0110","AQS"
"01/15/2003","59","","Elizabeth Lab","34-039-0004","AQS"
"01/16/2003","62","","Elizabeth Lab","34-039-0004","AQS"
"01/17/2003","66","","IS 52","36-005-0110","AQS"
"01/18/2003","65","","MORRISANIA","36-005-0080","AQS"
"01/19/2003","77","","Elizabeth Lab","34-039-0004","AQS"
"01/20/2003","46","","IS 52","36-005-0110","AQS"
"01/21/2003","49","","PS 59","36-061-0056","AQS"
"01/22/2003","34","","JHS 126","36-047-0122","AQS"
"01/23/2003","35","","IS 52","36-005-0110","AQS"
